,experimentID,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered,DiscoveryPercentage,alignmentAccuracy,executionTimeEncoding,executionTimeDiscovery,motifSpots,discoveredSpots,DiscoveryLoops,WindowSizeMatch
102,17.0,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,5,,1,1,10,10,100.0,0.0,2.0322959423065186,0.30474066734313965,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]","[1250, 4227, 2756, 2629, 3435, 2133, 2743, 1947, 2654, 3551]",,0.0
103,17.1,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,10,,1,1,10,0,0.0,,2.0322959423065186,0.3264460563659668,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]",[],,-5.0
104,17.2,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,15,,1,1,10,0,0.0,,2.0322959423065186,0.31681084632873535,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]",[],,-10.0
105,17.3,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,20,,1,1,10,0,0.0,,2.0322959423065186,0.3315610885620117,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]",[],,-15.0
106,17.4,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,25,,1,1,10,0,0.0,,2.0322959423065186,0.38121724128723145,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]",[],,-20.0
107,17.5,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,30,,1,1,10,2,20.0,12.5,2.0322959423065186,0.34622764587402344,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]","[2644, 2644]",,-25.0
108,18.0,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,5,,1,1,10,10,100.0,0.0,0.9491715431213379,0.10022449493408203,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]","[1953, 870, 200, 1321, 1354, 105, 55, 1271, 1757, 575]",,0.0
109,18.1,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,10,,1,1,10,4,40.0,2.0,0.9491715431213379,0.08305215835571289,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]","[198, 1319, 1352, 103]",,-5.0
110,18.2,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,15,,1,1,10,1,10.0,1.0,0.9491715431213379,0.06290268898010254,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]",[1320],,-10.0
111,18.3,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,20,,1,1,10,1,10.0,10.0,0.9491715431213379,0.049566030502319336,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]",[1943],,-15.0
112,18.4,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,25,,1,1,10,0,0.0,,0.9491715431213379,0.05104947090148926,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]",[],,-20.0
113,18.5,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,30,,1,1,10,2,20.0,13.5,0.9491715431213379,0.06441879272460938,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]","[1967, 92]",,-25.0
114,19.0,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,5,,1,1,10,10,100.0,0.0,0.4843454360961914,0.03354024887084961,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[457, 781, 653, 51, 87, 471, 696, 154, 123, 574]",,0.0
115,19.1,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,10,,1,1,10,5,50.0,3.6,0.4843454360961914,0.030646085739135742,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[454, 778, 83, 692, 150]",,-5.0
116,19.2,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,15,,1,1,10,3,30.0,2.6666666666666665,0.4843454360961914,0.023946046829223633,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[94, 697, 154]",,-10.0
117,19.3,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,20,,1,1,10,0,0.0,,0.4843454360961914,0.016917705535888672,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]",[],,-15.0
118,19.4,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,25,,1,1,10,2,20.0,3.0,0.4843454360961914,0.017116069793701172,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[659, 696]",,-20.0
119,19.5,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,30,,1,1,10,3,30.0,7.333333333333333,0.4843454360961914,0.014306068420410156,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[456, 647, 456]",,-25.0
120,20.0,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,5,,1,1,15,14,93.33333333333333,1.7142857142857142,0.703995943069458,0.04746603965759277,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[1346, 547, 766, 1290, 1095, 780, 716, 1459, 951, 1365, 440, 635, 214, 862]",,5.0
121,20.1,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,10,,1,1,15,13,86.66666666666667,0.0,0.703995943069458,0.05083060264587402,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[1344, 545, 764, 1288, 1096, 778, 714, 1460, 949, 1366, 438, 633, 860]",,0.0
122,20.2,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,15,,1,1,15,6,40.0,1.0,0.703995943069458,0.04556393623352051,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[763, 1095, 777, 948, 632, 859]",,-5.0
123,20.3,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,20,,1,1,15,7,46.666666666666664,6.0,0.703995943069458,0.03354048728942871,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[922, 773, 1091, 773, 1455, 944, 628]",,-10.0
124,20.4,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,25,,1,1,15,11,73.33333333333333,5.909090909090909,0.703995943069458,0.06939291954040527,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[540, 922, 773, 1091, 773, 709, 1455, 944, 1361, 430, 855]",,-15.0
125,20.5,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,30,,1,1,15,2,13.333333333333334,4.0,0.703995943069458,0.03554368019104004,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[1102, 780]",,-20.0
126,21.0,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,5,,1,1,15,3,20.0,0.3333333333333333,5.871747732162476,2.7953360080718994,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]","[6763, 1906, 123]",,5.0
127,21.1,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,10,,1,1,15,2,13.333333333333334,0.0,5.871747732162476,2.8663363456726074,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]","[1906, 123]",,0.0
128,21.2,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,15,,1,1,15,0,0.0,,5.871747732162476,2.9185397624969482,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]",[],,-5.0
129,21.3,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,20,,1,1,15,0,0.0,,5.871747732162476,2.862633228302002,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]",[],,-10.0
130,21.4,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,25,,1,1,15,0,0.0,,5.871747732162476,2.915374755859375,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]",[],,-15.0
131,21.5,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,30,,1,1,15,0,0.0,,5.871747732162476,2.8855817317962646,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]",[],,-20.0
132,22.0,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,5,,1,1,15,11,73.33333333333333,0.0,2.433352470397949,0.45026469230651855,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]","[98, 3639, 5544, 4488, 2184, 1962, 1481, 74, 5684, 2294, 4863]",,5.0
133,22.1,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,10,,1,1,15,9,60.0,0.7777777777777778,2.433352470397949,0.4994184970855713,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]","[98, 3639, 5544, 4488, 1962, 70, 2294, 2680, 4863]",,0.0
134,22.2,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,15,,1,1,15,7,46.666666666666664,2.142857142857143,2.433352470397949,0.5175285339355469,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]","[96, 3637, 5542, 4486, 72, 4279, 2681]",,-5.0
135,22.3,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,20,,1,1,15,1,6.666666666666667,10.0,2.433352470397949,0.49926280975341797,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]",[4873],,-10.0
136,22.4,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,25,,1,1,15,0,0.0,,2.433352470397949,0.5010342597961426,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]",[],,-15.0
137,22.5,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,30,,1,1,15,1,6.666666666666667,5.0,2.433352470397949,0.48958420753479004,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]",[4380],,-20.0
138,23.0,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,5,,1,1,15,4,26.666666666666668,1.0,2.3389453887939453,0.12732577323913574,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1506, 67, 680, 1225]",,5.0
139,23.1,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,10,,1,1,15,2,13.333333333333334,0.0,2.3389453887939453,0.12526988983154297,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1041, 1017]",,0.0
140,23.2,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,15,,1,1,15,0,0.0,,2.3389453887939453,0.08819937705993652,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]",[],,-5.0
141,23.3,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,20,,1,1,15,1,6.666666666666667,10.0,2.3389453887939453,0.1344435214996338,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]",[222],,-10.0
142,23.4,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,25,,1,1,15,1,6.666666666666667,11.0,2.3389453887939453,0.11426997184753418,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]",[692],,-15.0
143,23.5,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,30,,1,1,15,2,13.333333333333334,11.5,2.3389453887939453,0.16550683975219727,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1522, 689]",,-20.0
144,24.0,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,5,,1,1,15,10,66.66666666666666,0.0,1.0510883331298828,0.08343052864074707,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[737, 2183, 1738, 988, 2163, 284, 1367, 59, 1852, 1438]",,10.0
145,24.1,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,10,,1,1,15,9,60.0,0.0,1.0510883331298828,0.06235909461975098,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[737, 2183, 1738, 988, 2163, 284, 1367, 1852, 1438]",,5.0
146,24.2,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,15,,1,1,15,12,80.0,0.0,1.0510883331298828,0.0833122730255127,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[737, 1541, 2183, 1738, 988, 1710, 2163, 947, 284, 1367, 1852, 1438]",,0.0
147,24.3,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,20,,1,1,15,4,26.666666666666668,0.0,1.0510883331298828,0.07608509063720703,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[737, 1738, 1367, 1852]",,-5.0
148,24.4,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,25,,1,1,15,6,40.0,4.166666666666667,1.0510883331298828,0.060957908630371094,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[984, 1706, 1967, 943, 280, 1857]",,-10.0
149,24.5,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,30,,1,1,15,5,33.33333333333333,9.0,1.0510883331298828,0.08330583572387695,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[979, 1701, 2154, 938, 275]",,-15.0
150,25.0,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,5,,1,1,15,4,26.666666666666668,0.0,8.89884901046753,6.454745769500732,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[1768, 14668, 1045, 4214]",,10.0
151,25.1,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,10,,1,1,15,8,53.333333333333336,0.0,8.89884901046753,6.3349525928497314,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14436, 17094, 1768, 14668, 9747, 1045, 13495, 9206]",,5.0
152,25.2,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,15,,1,1,15,8,53.333333333333336,0.0,8.89884901046753,7.366704225540161,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14436, 17094, 1768, 14668, 9747, 1045, 13495, 9206]",,0.0
153,25.3,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,20,,1,1,15,14,93.33333333333333,5.857142857142857,8.89884901046753,6.6826090812683105,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14429, 17089, 2433, 1758, 20616, 14663, 16297, 10091, 9742, 1039, 20241, 13489, 9201, 4205]",,-5.0
154,25.4,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,25,,1,1,15,12,80.0,1.1666666666666667,8.89884901046753,6.815937519073486,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[17094, 2439, 20622, 14668, 16302, 11852, 9748, 1045, 20247, 13499, 9209, 4215]",,-10.0
155,25.5,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,30,,1,1,15,12,80.0,1.0833333333333333,8.89884901046753,6.419637680053711,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14435, 17094, 2439, 20622, 14668, 16302, 11852, 10095, 9748, 1046, 20247, 13499]",,-15.0
156,26.0,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,5,,1,1,15,0,0.0,,5.103647947311401,1.0593349933624268,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]",[],,10.0
157,26.1,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,10,,1,1,15,10,66.66666666666666,3.9,5.103647947311401,1.233816385269165,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[1061, 5094, 485, 1704, 38, 8595, 5972, 860, 5276, 2911]",,5.0
158,26.2,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,15,,1,1,15,10,66.66666666666666,0.0,5.103647947311401,1.2467350959777832,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[1057, 5090, 481, 1701, 8041, 8591, 856, 1205, 5272, 2907]",,0.0
159,26.3,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,20,,1,1,15,14,93.33333333333333,5.571428571428571,5.103647947311401,1.2251701354980469,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[1052, 7101, 476, 1696, 29, 8037, 6240, 7624, 8586, 5963, 850, 1198, 5267, 2900]",,-5.0
160,26.4,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,25,,1,1,15,15,100.0,1.4,5.103647947311401,1.1662042140960693,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[1057, 7106, 5087, 481, 1701, 39, 8042, 6249, 7629, 8597, 5968, 861, 1206, 5272, 2907]",,-10.0
161,26.5,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,30,,1,1,15,14,93.33333333333333,3.142857142857143,5.103647947311401,1.2162976264953613,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[1055, 7104, 5085, 479, 1699, 28, 8035, 6247, 7627, 8588, 5966, 1199, 5270, 2905]",,-15.0
162,27.0,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,5,,1,1,15,7,46.666666666666664,1.0,2.2492623329162598,0.22623324394226074,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2561, 3300, 2533, 2697, 2924, 2224, 214]",,10.0
163,27.1,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,10,,1,1,15,11,73.33333333333333,0.0,2.2492623329162598,0.29543232917785645,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2562, 3301, 2534, 1471, 2225, 381, 947, 598, 215, 4350, 2751]",,5.0
164,27.2,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,15,,1,1,15,12,80.0,0.0,2.2492623329162598,0.3163001537322998,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2562, 3301, 2534, 1471, 2925, 2225, 381, 947, 598, 215, 4350, 2751]",,0.0
165,27.3,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,20,,1,1,15,11,73.33333333333333,3.0,2.2492623329162598,0.30005860328674316,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2559, 3298, 2531, 1468, 2695, 2222, 378, 944, 595, 4347, 2748]",,-5.0
166,27.4,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,25,,1,1,15,0,0.0,,2.2492623329162598,0.2758018970489502,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]",[],,-10.0
167,27.5,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,30,,1,1,15,1,6.666666666666667,1.0,2.2492623329162598,0.31827759742736816,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]",[382],,-15.0
168,28.0,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,5,,1,1,15,0,0.0,,1.6166329383850098,0.09968352317810059,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]",[],,15.0
169,28.1,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,10,,1,1,15,0,0.0,,1.6166329383850098,0.11679959297180176,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]",[],,10.0
170,28.2,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,15,,1,1,15,14,93.33333333333333,1.9285714285714286,1.6166329383850098,0.16711640357971191,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2277, 989, 681, 1484, 2768, 2322, 1295, 1236, 1014, 2487, 728, 1947, 2845, 1376]",,5.0
171,28.3,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,20,,1,1,15,14,93.33333333333333,0.07142857142857142,1.6166329383850098,0.13315439224243164,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2275, 987, 679, 1482, 2766, 2320, 1295, 1234, 1012, 2485, 726, 1945, 2843, 1374]",,0.0
172,28.4,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,25,,1,1,15,13,86.66666666666667,2.8461538461538463,1.6166329383850098,0.16718149185180664,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2272, 984, 676, 1479, 2763, 2317, 1293, 1009, 2482, 723, 1942, 2840, 1371]",,-5.0
173,28.5,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,30,,1,1,15,12,80.0,6.833333333333333,1.6166329383850098,0.1979386806488037,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2268, 980, 672, 2759, 2313, 1289, 1420, 1005, 2478, 719, 1938, 2836]",,-10.0
174,29.0,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,5,,1,1,15,6,40.0,1.1666666666666667,12.305196762084961,11.427631378173828,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]","[8480, 26472, 28470, 28205, 25937, 2673]",,15.0
175,29.1,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,10,,1,1,15,9,60.0,0.0,12.305196762084961,11.679539442062378,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]","[24736, 4418, 24518, 26473, 28471, 28206, 25938, 2675, 12927]",,10.0
176,29.2,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,15,,1,1,15,7,46.666666666666664,0.0,12.305196762084961,11.354140043258667,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]","[20577, 4418, 24518, 26473, 28471, 2675, 12927]",,5.0
177,29.3,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,20,,1,1,15,14,93.33333333333333,0.0,12.305196762084961,11.695541381835938,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]","[24736, 20577, 8481, 4418, 24518, 26473, 15095, 28471, 28206, 25454, 7763, 2675, 26103, 12927]",,0.0
178,29.4,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,25,,1,1,15,15,100.0,6.4,12.305196762084961,13.31706714630127,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]","[24731, 20572, 8475, 4413, 24513, 26468, 15090, 28467, 28198, 25444, 25929, 7751, 2670, 26096, 12922]",,-5.0
179,29.5,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,30,,1,1,15,15,100.0,6.6,12.305196762084961,11.465263843536377,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]","[24729, 20570, 8473, 4411, 24512, 26466, 15088, 28465, 28200, 25448, 25931, 7757, 2668, 26097, 12921]",,-10.0
180,30.0,LenLog_1_10_1_15_20_2-5_12000.csv,10,2.5,20,5,,1,1,15,0,0.0,,4.758696556091309,1.8171894550323486,"[11666, 9917, 8546, 8239, 6026, 5228, 4903, 3932, 3627, 2722, 2490, 2368, 1998, 651, 204]",[],,15.0
181,30.1,LenLog_1_10_1_15_20_2-5_12000.csv,10,2.5,20,10,,1,1,15,0,0.0,,4.758696556091309,1.8599615097045898,"[11666, 9917, 8546, 8239, 6026, 5228, 4903, 3932, 3627, 2722, 2490, 2368, 1998, 651, 204]",[],,10.0
182,30.2,LenLog_1_10_1_15_20_2-5_12000.csv,10,2.5,20,15,,1,1,15,5,33.33333333333333,5.0,4.758696556091309,1.808826208114624,"[11666, 9917, 8546, 8239, 6026, 5228, 4903, 3932, 3627, 2722, 2490, 2368, 1998, 651, 204]","[2373, 5233, 8244, 11671, 9922]",,5.0
183,30.3,LenLog_1_10_1_15_20_2-5_12000.csv,10,2.5,20,20,,1,1,15,12,80.0,0.0,4.758696556091309,1.888026475906372,"[11666, 9917, 8546, 8239, 6026, 5228, 4903, 3932, 3627, 2722, 2490, 2368, 1998, 651, 204]","[2368, 4903, 6026, 5228, 651, 1998, 8239, 204, 11666, 2490, 3932, 9917]",,0.0
184,30.4,LenLog_1_10_1_15_20_2-5_12000.csv,10,2.5,20,25,,1,1,15,4,26.666666666666668,3.0,4.758696556091309,1.9875707626342773,"[11666, 9917, 8546, 8239, 6026, 5228, 4903, 3932, 3627, 2722, 2490, 2368, 1998, 651, 204]","[6023, 8236, 201, 11663]",,-5.0
185,30.5,LenLog_1_10_1_15_20_2-5_12000.csv,10,2.5,20,30,,1,1,15,5,33.33333333333333,7.4,4.758696556091309,1.9002327919006348,"[11666, 9917, 8546, 8239, 6026, 5228, 4903, 3932, 3627, 2722, 2490, 2368, 1998, 651, 204]","[5219, 641, 198, 11660, 2484]",,-10.0
186,31.0,LenLog_1_10_1_15_20_5_6000.csv,10,5.0,20,5,,1,1,15,7,46.666666666666664,1.0,2.517949104309082,0.4480905532836914,"[5663, 4750, 4527, 4482, 4215, 3977, 3925, 3508, 3205, 2957, 2049, 1532, 1054, 902, 428]","[2050, 4483, 429, 4751, 4528, 3509, 1533]",,15.0
187,31.1,LenLog_1_10_1_15_20_5_6000.csv,10,5.0,20,10,,1,1,15,4,26.666666666666668,1.0,2.517949104309082,0.46054577827453613,"[5663, 4750, 4527, 4482, 4215, 3977, 3925, 3508, 3205, 2957, 2049, 1532, 1054, 902, 428]","[4483, 429, 4751, 1055]",,10.0
