,experimentID,EncodingMethod,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered,DiscoveryPercentage,alignmentAccuracy,executionTimeEncoding,executionTimeDiscovery,motifSpots,discoveredSpots,DiscoveryLoops,WindowSizeMatch
304,50.4,Occurrance,LenLog_1_10_1_20_20_2-5_16000.csv,10,2.5,20,25,,1,1,20,14,70.0,2.0,8.301618099212646,0.830845832824707,"[14242, 11644, 10752, 10054, 9465, 9243, 7098, 7067, 6978, 6828, 5949, 3931, 3162, 2342, 2038, 1863, 1047, 1014, 780, 626]","[10750, 778, 1045, 7065, 9241, 6826, 5947, 6976, 10052, 3160, 2036, 1012, 9463, 11642]",,-5.0
305,50.5,Occurrance,LenLog_1_10_1_20_20_2-5_16000.csv,10,2.5,20,30,,1,1,20,13,65.0,3.3076923076923075,8.301618099212646,0.896186351776123,"[14242, 11644, 10752, 10054, 9465, 9243, 7098, 7067, 6978, 6828, 5949, 3931, 3162, 2342, 2038, 1863, 1047, 1014, 780, 626]","[1044, 7064, 9240, 14235, 2339, 6975, 10051, 3159, 623, 2035, 1011, 9462, 11641]",,-10.0
306,0.0,Co-Occurrance,LenLog_1_10_1_10_10_10_1000.csv,10,10.0,10,5,,1,1,10,8,80.0,0.0,0.01595020294189453,0.05125141143798828,"[907, 695, 666, 507, 489, 417, 368, 343, 118, 56]","[417, 907, 368, 118, 695, 666, 507, 343]",,5.0
307,0.1,Co-Occurrance,LenLog_1_10_1_10_10_10_1000.csv,10,10.0,10,10,,1,1,10,10,100.0,1.9,0.01595020294189453,0.05515027046203613,"[907, 695, 666, 507, 489, 417, 368, 343, 118, 56]","[416, 488, 905, 367, 117, 693, 52, 665, 506, 338]",,0.0
308,0.2,Co-Occurrance,LenLog_1_10_1_10_10_10_1000.csv,10,10.0,10,15,,1,1,10,7,70.0,3.5714285714285716,0.01595020294189453,0.03752779960632324,"[907, 695, 666, 507, 489, 417, 368, 343, 118, 56]","[413, 903, 366, 115, 50, 663, 504]",,-5.0
309,0.3,Co-Occurrance,LenLog_1_10_1_10_10_10_1000.csv,10,10.0,10,20,,1,1,10,7,70.0,6.571428571428571,0.01595020294189453,0.030536413192749023,"[907, 695, 666, 507, 489, 417, 368, 343, 118, 56]","[410, 900, 363, 112, 47, 660, 501]",,-10.0
310,0.4,Co-Occurrance,LenLog_1_10_1_10_10_10_1000.csv,10,10.0,10,25,,1,1,10,6,60.0,9.666666666666666,0.01595020294189453,0.036305904388427734,"[907, 695, 666, 507, 489, 417, 368, 343, 118, 56]","[497, 359, 108, 45, 656, 497]",,-15.0
311,0.5,Co-Occurrance,LenLog_1_10_1_10_10_10_1000.csv,10,10.0,10,30,,1,1,10,5,50.0,12.6,0.01595020294189453,0.02507781982421875,"[907, 695, 666, 507, 489, 417, 368, 343, 118, 56]","[402, 492, 103, 651, 492]",,-20.0
312,1.0,Co-Occurrance,LenLog_1_10_1_10_10_1_10000.csv,10,1.0,10,5,,1,1,10,6,60.0,1.1666666666666667,0.029163360595703125,0.21140336990356445,"[9973, 5343, 5290, 4658, 4225, 3359, 3182, 2861, 2384, 1032]","[3358, 1031, 2860, 2382, 4657, 9972]",,5.0
313,1.1,Co-Occurrance,LenLog_1_10_1_10_10_1_10000.csv,10,1.0,10,10,,1,1,10,7,70.0,0.0,0.029163360595703125,0.2762150764465332,"[9973, 5343, 5290, 4658, 4225, 3359, 3182, 2861, 2384, 1032]","[4225, 3359, 1032, 2861, 2384, 4658, 9973]",,0.0
314,1.2,Co-Occurrance,LenLog_1_10_1_10_10_1_10000.csv,10,1.0,10,15,,1,1,10,9,90.0,0.5555555555555556,0.029163360595703125,0.3012878894805908,"[9973, 5343, 5290, 4658, 4225, 3359, 3182, 2861, 2384, 1032]","[4224, 1031, 5290, 2861, 3181, 2384, 4658, 9972, 5342]",,-5.0
315,1.3,Co-Occurrance,LenLog_1_10_1_10_10_1_10000.csv,10,1.0,10,20,,1,1,10,7,70.0,1.5714285714285714,0.029163360595703125,0.3152186870574951,"[9973, 5343, 5290, 4658, 4225, 3359, 3182, 2861, 2384, 1032]","[4223, 2860, 3180, 2383, 4657, 9971, 5341]",,-10.0
316,1.4,Co-Occurrance,LenLog_1_10_1_10_10_1_10000.csv,10,1.0,10,25,,1,1,10,7,70.0,1.4285714285714286,0.029163360595703125,0.32322001457214355,"[9973, 5343, 5290, 4658, 4225, 3359, 3182, 2861, 2384, 1032]","[4223, 2860, 3181, 2383, 4657, 9971, 5341]",,-15.0
317,1.5,Co-Occurrance,LenLog_1_10_1_10_10_1_10000.csv,10,1.0,10,30,,1,1,10,6,60.0,7.0,0.029163360595703125,0.36241817474365234,"[9973, 5343, 5290, 4658, 4225, 3359, 3182, 2861, 2384, 1032]","[2854, 3175, 2379, 4651, 9965, 5335]",,-20.0
318,2.0,Co-Occurrance,LenLog_1_10_1_10_10_2-5_4000.csv,10,2.5,10,5,,1,1,10,4,40.0,2.0,0.01697850227355957,0.07851505279541016,"[3741, 3454, 3039, 2495, 2120, 1668, 1618, 1267, 307, 166]","[2122, 1620, 3041, 3743]",,5.0
319,2.1,Co-Occurrance,LenLog_1_10_1_10_10_2-5_4000.csv,10,2.5,10,10,,1,1,10,2,20.0,0.0,0.01697850227355957,0.09087586402893066,"[3741, 3454, 3039, 2495, 2120, 1668, 1618, 1267, 307, 166]","[1668, 1267]",,0.0
320,2.2,Co-Occurrance,LenLog_1_10_1_10_10_2-5_4000.csv,10,2.5,10,15,,1,1,10,9,90.0,4.111111111111111,0.01697850227355957,0.10560870170593262,"[3741, 3454, 3039, 2495, 2120, 1668, 1618, 1267, 307, 166]","[1664, 162, 2116, 1263, 303, 3036, 3738, 3447, 2491]",,-5.0
321,2.3,Co-Occurrance,LenLog_1_10_1_10_10_2-5_4000.csv,10,2.5,10,20,,1,1,10,7,70.0,9.714285714285714,0.01697850227355957,0.08215451240539551,"[3741, 3454, 3039, 2495, 2120, 1668, 1618, 1267, 307, 166]","[1658, 156, 2111, 1257, 3029, 3731, 2486]",,-10.0
322,2.4,Co-Occurrance,LenLog_1_10_1_10_10_2-5_4000.csv,10,2.5,10,25,,1,1,10,10,100.0,7.6,0.01697850227355957,0.10064339637756348,"[3741, 3454, 3039, 2495, 2120, 1668, 1618, 1267, 307, 166]","[1660, 158, 2114, 1610, 1259, 300, 3032, 3734, 3445, 2487]",,-15.0
323,2.5,Co-Occurrance,LenLog_1_10_1_10_10_2-5_4000.csv,10,2.5,10,30,,1,1,10,0,0.0,,0.01697850227355957,0.049362897872924805,"[3741, 3454, 3039, 2495, 2120, 1668, 1618, 1267, 307, 166]",[],,-20.0
324,3.0,Co-Occurrance,LenLog_1_10_1_10_10_5_2000.csv,10,5.0,10,5,,1,1,10,0,0.0,,0.03061223030090332,0.02015972137451172,"[1973, 1808, 1798, 1611, 1305, 1163, 896, 737, 546, 259]",[],,5.0
325,3.1,Co-Occurrance,LenLog_1_10_1_10_10_5_2000.csv,10,5.0,10,10,,1,1,10,2,20.0,0.0,0.03061223030090332,0.032807111740112305,"[1973, 1808, 1798, 1611, 1305, 1163, 896, 737, 546, 259]","[259, 1798]",,0.0
326,3.2,Co-Occurrance,LenLog_1_10_1_10_10_5_2000.csv,10,5.0,10,15,,1,1,10,0,0.0,,0.03061223030090332,0.030282020568847656,"[1973, 1808, 1798, 1611, 1305, 1163, 896, 737, 546, 259]",[],,-5.0
327,3.3,Co-Occurrance,LenLog_1_10_1_10_10_5_2000.csv,10,5.0,10,20,,1,1,10,1,10.0,9.0,0.03061223030090332,0.028338909149169922,"[1973, 1808, 1798, 1611, 1305, 1163, 896, 737, 546, 259]",[1314],,-10.0
328,3.4,Co-Occurrance,LenLog_1_10_1_10_10_5_2000.csv,10,5.0,10,25,,1,1,10,1,10.0,2.0,0.03061223030090332,0.027198314666748047,"[1973, 1808, 1798, 1611, 1305, 1163, 896, 737, 546, 259]",[1609],,-15.0
329,3.5,Co-Occurrance,LenLog_1_10_1_10_10_5_2000.csv,10,5.0,10,30,,1,1,10,2,20.0,5.0,0.03061223030090332,0.031707048416137695,"[1973, 1808, 1798, 1611, 1305, 1163, 896, 737, 546, 259]","[1801, 1801]",,-20.0
330,4.0,Co-Occurrance,LenLog_1_10_1_10_15_10_1500.csv,10,10.0,15,5,,1,1,10,3,30.0,1.6666666666666667,0.0,0.017302274703979492,"[1426, 1246, 1135, 749, 477, 449, 308, 270, 195, 118]","[193, 116, 1245]",,10.0
331,4.1,Co-Occurrance,LenLog_1_10_1_10_15_10_1500.csv,10,10.0,15,10,,1,1,10,7,70.0,3.0,0.0,0.023995637893676758,"[1426, 1246, 1135, 749, 477, 449, 308, 270, 195, 118]","[198, 752, 273, 1429, 311, 121, 1249]",,5.0
332,4.2,Co-Occurrance,LenLog_1_10_1_10_15_10_1500.csv,10,10.0,15,15,,1,1,10,7,70.0,0.0,0.0,0.021869421005249023,"[1426, 1246, 1135, 749, 477, 449, 308, 270, 195, 118]","[195, 749, 270, 1426, 308, 118, 1246]",,0.0
333,4.3,Co-Occurrance,LenLog_1_10_1_10_15_10_1500.csv,10,10.0,15,20,,1,1,10,10,100.0,5.8,0.0,0.05330681800842285,"[1426, 1246, 1135, 749, 477, 449, 308, 270, 195, 118]","[439, 190, 744, 266, 1126, 1420, 303, 113, 472, 1242]",,-5.0
334,4.4,Co-Occurrance,LenLog_1_10_1_10_15_10_1500.csv,10,10.0,15,25,,1,1,10,9,90.0,2.7777777777777777,0.0,0.0602419376373291,"[1426, 1246, 1135, 749, 477, 449, 308, 270, 195, 118]","[445, 192, 268, 1132, 1427, 305, 114, 474, 1244]",,-10.0
335,4.5,Co-Occurrance,LenLog_1_10_1_10_15_10_1500.csv,10,10.0,15,30,,1,1,10,10,100.0,7.5,0.0,0.08654022216796875,"[1426, 1246, 1135, 749, 477, 449, 308, 270, 195, 118]","[440, 185, 746, 261, 1126, 1424, 298, 115, 466, 1237]",,-15.0
336,5.0,Co-Occurrance,LenLog_1_10_1_10_15_1_15000.csv,10,1.0,15,5,,1,1,10,0,0.0,,0.011050939559936523,0.561835765838623,"[12088, 10124, 9940, 9266, 7762, 6403, 5866, 4587, 3055, 2830]",[],,10.0
337,5.1,Co-Occurrance,LenLog_1_10_1_10_15_1_15000.csv,10,1.0,15,10,,1,1,10,6,60.0,4.0,0.011050939559936523,0.7433316707611084,"[12088, 10124, 9940, 9266, 7762, 6403, 5866, 4587, 3055, 2830]","[6407, 5870, 10128, 9270, 7766, 9944]",,5.0
338,5.2,Co-Occurrance,LenLog_1_10_1_10_15_1_15000.csv,10,1.0,15,15,,1,1,10,6,60.0,0.0,0.011050939559936523,0.7390720844268799,"[12088, 10124, 9940, 9266, 7762, 6403, 5866, 4587, 3055, 2830]","[6403, 5866, 10124, 9266, 7762, 9940]",,0.0
339,5.3,Co-Occurrance,LenLog_1_10_1_10_15_1_15000.csv,10,1.0,15,20,,1,1,10,10,100.0,1.2,0.011050939559936523,0.7502284049987793,"[12088, 10124, 9940, 9266, 7762, 6403, 5866, 4587, 3055, 2830]","[6402, 5865, 4586, 10121, 2829, 3054, 9266, 7760, 9940, 12090]",,-5.0
340,5.4,Co-Occurrance,LenLog_1_10_1_10_15_1_15000.csv,10,1.0,15,25,,1,1,10,0,0.0,,0.011050939559936523,0.7785136699676514,"[12088, 10124, 9940, 9266, 7762, 6403, 5866, 4587, 3055, 2830]",[],,-10.0
341,5.5,Co-Occurrance,LenLog_1_10_1_10_15_1_15000.csv,10,1.0,15,30,,1,1,10,2,20.0,14.5,0.011050939559936523,0.649930477142334,"[12088, 10124, 9940, 9266, 7762, 6403, 5866, 4587, 3055, 2830]","[2816, 9925]",,-15.0
342,6.0,Co-Occurrance,LenLog_1_10_1_10_15_2-5_6000.csv,10,2.5,15,5,,1,1,10,0,0.0,,0.03244757652282715,0.11606955528259277,"[5477, 3644, 2846, 2723, 2100, 1852, 1789, 1617, 1022, 357]",[],,10.0
343,6.1,Co-Occurrance,LenLog_1_10_1_10_15_2-5_6000.csv,10,2.5,15,10,,1,1,10,9,90.0,0.0,0.03244757652282715,0.14097809791564941,"[5477, 3644, 2846, 2723, 2100, 1852, 1789, 1617, 1022, 357]","[2723, 5477, 1852, 1617, 2100, 1022, 3644, 1789, 2846]",,5.0
344,6.2,Co-Occurrance,LenLog_1_10_1_10_15_2-5_6000.csv,10,2.5,15,15,,1,1,10,10,100.0,0.0,0.03244757652282715,0.1309797763824463,"[5477, 3644, 2846, 2723, 2100, 1852, 1789, 1617, 1022, 357]","[2723, 5477, 1852, 357, 1617, 2100, 1022, 3644, 1789, 2846]",,0.0
345,6.3,Co-Occurrance,LenLog_1_10_1_10_15_2-5_6000.csv,10,2.5,15,20,,1,1,10,10,100.0,1.4,0.03244757652282715,0.13342738151550293,"[5477, 3644, 2846, 2723, 2100, 1852, 1789, 1617, 1022, 357]","[2724, 5478, 1854, 358, 1617, 2101, 1024, 3647, 1792, 2846]",,-5.0
346,6.4,Co-Occurrance,LenLog_1_10_1_10_15_2-5_6000.csv,10,2.5,15,25,,1,1,10,7,70.0,10.428571428571429,0.03244757652282715,0.1389296054840088,"[5477, 3644, 2846, 2723, 2100, 1852, 1789, 1617, 1022, 357]","[1841, 347, 1607, 2090, 1011, 3633, 1779]",,-10.0
347,6.5,Co-Occurrance,LenLog_1_10_1_10_15_2-5_6000.csv,10,2.5,15,30,,1,1,10,3,30.0,15.0,0.03244757652282715,0.13373446464538574,"[5477, 3644, 2846, 2723, 2100, 1852, 1789, 1617, 1022, 357]","[1602, 2085, 1774]",,-15.0
348,7.0,Co-Occurrance,LenLog_1_10_1_10_15_5_3000.csv,10,5.0,15,5,,1,1,10,4,40.0,0.5,0.004597902297973633,0.07039284706115723,"[2598, 1700, 1674, 1247, 1165, 926, 815, 189, 162, 37]","[162, 39, 1674, 1247]",,10.0
349,7.1,Co-Occurrance,LenLog_1_10_1_10_15_5_3000.csv,10,5.0,15,10,,1,1,10,0,0.0,,0.004597902297973633,0.04402899742126465,"[2598, 1700, 1674, 1247, 1165, 926, 815, 189, 162, 37]",[],,5.0
350,7.2,Co-Occurrance,LenLog_1_10_1_10_15_5_3000.csv,10,5.0,15,15,,1,1,10,10,100.0,2.7,0.004597902297973633,0.07340764999389648,"[2598, 1700, 1674, 1247, 1165, 926, 815, 189, 162, 37]","[164, 1703, 39, 2600, 1678, 1167, 818, 193, 929, 1249]",,0.0
351,7.3,Co-Occurrance,LenLog_1_10_1_10_15_5_3000.csv,10,5.0,15,20,,1,1,10,9,90.0,1.1111111111111112,0.004597902297973633,0.08055734634399414,"[2598, 1700, 1674, 1247, 1165, 926, 815, 189, 162, 37]","[1701, 37, 2601, 1676, 1165, 816, 191, 927, 1247]",,-5.0
352,7.4,Co-Occurrance,LenLog_1_10_1_10_15_5_3000.csv,10,5.0,15,25,,1,1,10,9,90.0,9.444444444444445,0.004597902297973633,0.05903792381286621,"[2598, 1700, 1674, 1247, 1165, 926, 815, 189, 162, 37]","[1690, 28, 2589, 1665, 1153, 806, 181, 917, 1237]",,-10.0
353,7.5,Co-Occurrance,LenLog_1_10_1_10_15_5_3000.csv,10,5.0,15,30,,1,1,10,1,10.0,9.0,0.004597902297973633,0.08196640014648438,"[2598, 1700, 1674, 1247, 1165, 926, 815, 189, 162, 37]",[1683],,-15.0
354,8.0,Co-Occurrance,LenLog_1_10_1_10_20_10_2000.csv,10,10.0,20,5,,1,1,10,0,0.0,,0.015621423721313477,0.024921655654907227,"[1925, 1550, 1353, 902, 838, 758, 331, 298, 264, 100]",[],,15.0
355,8.1,Co-Occurrance,LenLog_1_10_1_10_20_10_2000.csv,10,10.0,20,10,,1,1,10,0,0.0,,0.015621423721313477,0.022858381271362305,"[1925, 1550, 1353, 902, 838, 758, 331, 298, 264, 100]",[],,10.0
356,8.2,Co-Occurrance,LenLog_1_10_1_10_20_10_2000.csv,10,10.0,20,15,,1,1,10,6,60.0,0.0,0.015621423721313477,0.033998727798461914,"[1925, 1550, 1353, 902, 838, 758, 331, 298, 264, 100]","[100, 902, 264, 1353, 298, 758]",,5.0
357,8.3,Co-Occurrance,LenLog_1_10_1_10_20_10_2000.csv,10,10.0,20,20,,1,1,10,10,100.0,2.5,0.015621423721313477,0.053145647048950195,"[1925, 1550, 1353, 902, 838, 758, 331, 298, 264, 100]","[102, 1930, 904, 840, 266, 1355, 300, 334, 1552, 761]",,0.0
358,8.4,Co-Occurrance,LenLog_1_10_1_10_20_10_2000.csv,10,10.0,20,25,,1,1,10,10,100.0,1.0,0.015621423721313477,0.05498528480529785,"[1925, 1550, 1353, 902, 838, 758, 331, 298, 264, 100]","[99, 1924, 901, 837, 263, 1352, 297, 330, 1549, 757]",,-5.0
359,8.5,Co-Occurrance,LenLog_1_10_1_10_20_10_2000.csv,10,10.0,20,30,,1,1,10,10,100.0,6.6,0.015621423721313477,0.045758724212646484,"[1925, 1550, 1353, 902, 838, 758, 331, 298, 264, 100]","[94, 1919, 896, 832, 258, 1347, 292, 318, 1544, 753]",,-10.0
360,9.0,Co-Occurrance,LenLog_1_10_1_10_20_1_20000.csv,10,1.0,20,5,,1,1,10,0,0.0,,0.03338956832885742,1.1464228630065918,"[19702, 15775, 13417, 8417, 7940, 4976, 4460, 3496, 1068, 156]",[],,15.0
361,9.1,Co-Occurrance,LenLog_1_10_1_10_20_1_20000.csv,10,1.0,20,10,,1,1,10,5,50.0,3.0,0.03338956832885742,1.2933869361877441,"[19702, 15775, 13417, 8417, 7940, 4976, 4460, 3496, 1068, 156]","[7943, 13420, 4979, 19705, 15778]",,10.0
362,9.2,Co-Occurrance,LenLog_1_10_1_10_20_1_20000.csv,10,1.0,20,15,,1,1,10,5,50.0,0.0,0.03338956832885742,0.9896175861358643,"[19702, 15775, 13417, 8417, 7940, 4976, 4460, 3496, 1068, 156]","[7940, 13417, 4976, 19702, 15775]",,5.0
363,9.3,Co-Occurrance,LenLog_1_10_1_10_20_1_20000.csv,10,1.0,20,20,,1,1,10,5,50.0,0.0,0.03338956832885742,1.4652330875396729,"[19702, 15775, 13417, 8417, 7940, 4976, 4460, 3496, 1068, 156]","[7940, 13417, 4976, 19702, 15775]",,0.0
364,9.4,Co-Occurrance,LenLog_1_10_1_10_20_1_20000.csv,10,1.0,20,25,,1,1,10,10,100.0,0.9,0.03338956832885742,1.4190359115600586,"[19702, 15775, 13417, 8417, 7940, 4976, 4460, 3496, 1068, 156]","[8418, 7940, 3498, 13419, 4460, 1068, 4976, 19702, 160, 15775]",,-5.0
365,9.5,Co-Occurrance,LenLog_1_10_1_10_20_1_20000.csv,10,1.0,20,30,,1,1,10,10,100.0,2.4,0.03338956832885742,1.2196650505065918,"[19702, 15775, 13417, 8417, 7940, 4976, 4460, 3496, 1068, 156]","[8419, 7942, 3500, 13419, 4460, 1070, 4978, 19704, 162, 15777]",,-10.0
366,10.0,Co-Occurrance,LenLog_1_10_1_10_20_2-5_8000.csv,10,2.5,20,5,,1,1,10,0,0.0,,0.027864694595336914,0.19984912872314453,"[5855, 5363, 3157, 1537, 1290, 1097, 846, 735, 593, 408]",[],,15.0
367,10.1,Co-Occurrance,LenLog_1_10_1_10_20_2-5_8000.csv,10,2.5,20,10,,1,1,10,7,70.0,0.0,0.027864694595336914,0.1739051342010498,"[5855, 5363, 3157, 1537, 1290, 1097, 846, 735, 593, 408]","[1537, 1097, 1290, 735, 5363, 408, 5855]",,10.0
368,10.2,Co-Occurrance,LenLog_1_10_1_10_20_2-5_8000.csv,10,2.5,20,15,,1,1,10,10,100.0,2.1,0.027864694595336914,0.2052772045135498,"[5855, 5363, 3157, 1537, 1290, 1097, 846, 735, 593, 408]","[1536, 1096, 1284, 845, 591, 734, 5362, 3156, 402, 5854]",,5.0
369,10.3,Co-Occurrance,LenLog_1_10_1_10_20_2-5_8000.csv,10,2.5,20,20,,1,1,10,10,100.0,1.1,0.027864694595336914,0.21631622314453125,"[5855, 5363, 3157, 1537, 1290, 1097, 846, 735, 593, 408]","[1538, 1098, 1291, 847, 594, 736, 5364, 3158, 409, 5857]",,0.0
370,10.4,Co-Occurrance,LenLog_1_10_1_10_20_2-5_8000.csv,10,2.5,20,25,,1,1,10,10,100.0,4.7,0.027864694595336914,0.24997687339782715,"[5855, 5363, 3157, 1537, 1290, 1097, 846, 735, 593, 408]","[1533, 1093, 1286, 834, 589, 731, 5359, 3153, 404, 5852]",,-5.0
371,10.5,Co-Occurrance,LenLog_1_10_1_10_20_2-5_8000.csv,10,2.5,20,30,,1,1,10,10,100.0,1.3,0.027864694595336914,0.24329495429992676,"[5855, 5363, 3157, 1537, 1290, 1097, 846, 735, 593, 408]","[1539, 1099, 1292, 845, 591, 733, 5362, 3157, 407, 5855]",,-10.0
372,11.0,Co-Occurrance,LenLog_1_10_1_10_20_5_4000.csv,10,5.0,20,5,,1,1,10,1,10.0,2.0,0.020110368728637695,0.06875443458557129,"[3853, 3580, 2793, 2562, 2486, 1913, 1860, 1440, 1337, 484]",[3578],,15.0
373,11.1,Co-Occurrance,LenLog_1_10_1_10_20_5_4000.csv,10,5.0,20,10,,1,1,10,6,60.0,1.0,0.020110368728637695,0.07576942443847656,"[3853, 3580, 2793, 2562, 2486, 1913, 1860, 1440, 1337, 484]","[2563, 2794, 3854, 2487, 1914, 3581]",,10.0
374,11.2,Co-Occurrance,LenLog_1_10_1_10_20_5_4000.csv,10,5.0,20,15,,1,1,10,0,0.0,,0.020110368728637695,0.07702827453613281,"[3853, 3580, 2793, 2562, 2486, 1913, 1860, 1440, 1337, 484]",[],,5.0
375,11.3,Co-Occurrance,LenLog_1_10_1_10_20_5_4000.csv,10,5.0,20,20,,1,1,10,10,100.0,4.9,0.020110368728637695,0.10019540786743164,"[3853, 3580, 2793, 2562, 2486, 1913, 1860, 1440, 1337, 484]","[1430, 2560, 1858, 482, 1329, 2783, 3850, 2478, 1911, 3578]",,0.0
376,11.4,Co-Occurrance,LenLog_1_10_1_10_20_5_4000.csv,10,5.0,20,25,,1,1,10,10,100.0,3.9,0.020110368728637695,0.10014557838439941,"[3853, 3580, 2793, 2562, 2486, 1913, 1860, 1440, 1337, 484]","[1437, 2559, 1857, 481, 1334, 2790, 3850, 2483, 1901, 3577]",,-5.0
377,11.5,Co-Occurrance,LenLog_1_10_1_10_20_5_4000.csv,10,5.0,20,30,,1,1,10,10,100.0,5.1,0.020110368728637695,0.08587932586669922,"[3853, 3580, 2793, 2562, 2486, 1913, 1860, 1440, 1337, 484]","[1435, 2557, 1855, 480, 1332, 2786, 3848, 2481, 1908, 3575]",,-10.0
378,12.0,Co-Occurrance,LenLog_1_10_1_10_25_10_2500.csv,10,10.0,25,5,,1,1,10,5,50.0,2.0,0.015000104904174805,0.0445713996887207,"[2216, 1907, 1627, 1531, 1481, 1274, 1092, 998, 558, 45]","[1094, 1000, 1483, 560, 1909]",,20.0
379,12.1,Co-Occurrance,LenLog_1_10_1_10_25_10_2500.csv,10,10.0,25,10,,1,1,10,4,40.0,0.0,0.015000104904174805,0.0347139835357666,"[2216, 1907, 1627, 1531, 1481, 1274, 1092, 998, 558, 45]","[1092, 998, 558, 1907]",,15.0
380,12.2,Co-Occurrance,LenLog_1_10_1_10_25_10_2500.csv,10,10.0,25,15,,1,1,10,0,0.0,,0.015000104904174805,0.0542447566986084,"[2216, 1907, 1627, 1531, 1481, 1274, 1092, 998, 558, 45]",[],,10.0
381,12.3,Co-Occurrance,LenLog_1_10_1_10_25_10_2500.csv,10,10.0,25,20,,1,1,10,10,100.0,0.9,0.015000104904174805,0.0666818618774414,"[2216, 1907, 1627, 1531, 1481, 1274, 1092, 998, 558, 45]","[1093, 998, 2217, 1481, 46, 559, 1908, 1532, 1275, 1629]",,5.0
382,12.4,Co-Occurrance,LenLog_1_10_1_10_25_10_2500.csv,10,10.0,25,25,,1,1,10,10,100.0,0.1,0.015000104904174805,0.06640267372131348,"[2216, 1907, 1627, 1531, 1481, 1274, 1092, 998, 558, 45]","[1092, 998, 2216, 1480, 45, 558, 1907, 1531, 1274, 1627]",,0.0
383,12.5,Co-Occurrance,LenLog_1_10_1_10_25_10_2500.csv,10,10.0,25,30,,1,1,10,10,100.0,2.9,0.015000104904174805,0.0559842586517334,"[2216, 1907, 1627, 1531, 1481, 1274, 1092, 998, 558, 45]","[1089, 995, 2213, 1478, 42, 555, 1904, 1528, 1271, 1625]",,-5.0
384,13.0,Co-Occurrance,LenLog_1_10_1_10_25_1_25000.csv,10,1.0,25,5,,1,1,10,0,0.0,,0.02943110466003418,1.5254740715026855,"[20726, 19282, 17170, 16176, 13569, 13145, 7557, 5431, 4258, 1634]",[],,20.0
385,13.1,Co-Occurrance,LenLog_1_10_1_10_25_1_25000.csv,10,1.0,25,10,,1,1,10,0,0.0,,0.02943110466003418,1.8733210563659668,"[20726, 19282, 17170, 16176, 13569, 13145, 7557, 5431, 4258, 1634]",[],,15.0
386,13.2,Co-Occurrance,LenLog_1_10_1_10_25_1_25000.csv,10,1.0,25,15,,1,1,10,7,70.0,5.0,0.02943110466003418,1.8893601894378662,"[20726, 19282, 17170, 16176, 13569, 13145, 7557, 5431, 4258, 1634]","[13574, 4263, 1639, 16181, 19287, 17175, 5436]",,10.0
387,13.3,Co-Occurrance,LenLog_1_10_1_10_25_1_25000.csv,10,1.0,25,20,,1,1,10,9,90.0,0.3333333333333333,0.02943110466003418,1.8595819473266602,"[20726, 19282, 17170, 16176, 13569, 13145, 7557, 5431, 4258, 1634]","[13569, 4258, 1634, 7560, 16176, 19282, 17170, 5431, 13145]",,5.0
388,13.4,Co-Occurrance,LenLog_1_10_1_10_25_1_25000.csv,10,1.0,25,25,,1,1,10,7,70.0,1.0,0.02943110466003418,1.847813606262207,"[20726, 19282, 17170, 16176, 13569, 13145, 7557, 5431, 4258, 1634]","[13568, 4257, 1633, 16175, 19281, 17169, 5430]",,0.0
389,13.5,Co-Occurrance,LenLog_1_10_1_10_25_1_25000.csv,10,1.0,25,30,,1,1,10,6,60.0,3.8333333333333335,0.02943110466003418,2.1131951808929443,"[20726, 19282, 17170, 16176, 13569, 13145, 7557, 5431, 4258, 1634]","[13566, 4255, 1629, 16173, 19279, 17164]",,-5.0
390,14.0,Co-Occurrance,LenLog_1_10_1_10_25_2-5_10000.csv,10,2.5,25,5,,1,1,10,0,0.0,,0.029114246368408203,0.3038139343261719,"[9780, 6722, 5513, 5435, 5181, 4378, 2699, 2469, 1094, 961]",[],,20.0
391,14.1,Co-Occurrance,LenLog_1_10_1_10_25_2-5_10000.csv,10,2.5,25,10,,1,1,10,4,40.0,4.0,0.029114246368408203,0.340878963470459,"[9780, 6722, 5513, 5435, 5181, 4378, 2699, 2469, 1094, 961]","[965, 5517, 4382, 5439]",,15.0
