,experimentID,EncodingMethod,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered/TP,topMotifsT,DiscoveryPercentage,alignmentAccuracy,Precision,Recall,F1-Score,ExecutionTime,executionTimeEncoding,executionTimeDiscovery,motifSpots,discoveredSpots,DiscoveryLoops
82,13.4,Hierarchy,LenLog_1_10_1_10_25_1_25000.csv,10,1.0,25,25,0,1,1,10,7,10,70.0,1.0,0.7,0.7,0.7,7.47876238822937,0.027369976043701172,7.451392412185669,"[20726, 19282, 17170, 16176, 13569, 13145, 7557, 5431, 4258, 1634]","[13568, 4257, 1633, 16175, 19281, 17169, 5430]",
83,13.5,Hierarchy,LenLog_1_10_1_10_25_1_25000.csv,10,1.0,25,30,5,1,1,10,6,10,60.0,3.8333333333333335,0.6,0.6,0.6,7.476713180541992,0.027369976043701172,7.449343204498291,"[20726, 19282, 17170, 16176, 13569, 13145, 7557, 5431, 4258, 1634]","[13566, 4255, 1629, 16173, 19279, 17164]",
84,14.0,Hierarchy,LenLog_1_10_1_10_25_2-5_10000.csv,10,2.5,25,5,-20,1,1,10,4,10,40.0,0.0,0.4,0.4,0.4000000000000001,1.249605417251587,0.01839303970336914,1.2312123775482178,"[9780, 6722, 5513, 5435, 5181, 4378, 2699, 2469, 1094, 961]","[961, 1094, 5513, 2699]",
85,14.1,Hierarchy,LenLog_1_10_1_10_25_2-5_10000.csv,10,2.5,25,10,-15,1,1,10,2,10,20.0,0.0,0.2,0.2,0.20000000000000004,1.1852185726165771,0.01839303970336914,1.166825532913208,"[9780, 6722, 5513, 5435, 5181, 4378, 2699, 2469, 1094, 961]","[961, 5513]",
86,14.2,Hierarchy,LenLog_1_10_1_10_25_2-5_10000.csv,10,2.5,25,15,-10,1,1,10,5,10,50.0,0.4,0.5,0.5,0.5,1.2683253288269043,0.01839303970336914,1.2499322891235352,"[9780, 6722, 5513, 5435, 5181, 4378, 2699, 2469, 1094, 961]","[961, 6721, 1095, 5513, 4378]",
87,14.3,Hierarchy,LenLog_1_10_1_10_25_2-5_10000.csv,10,2.5,25,20,-5,1,1,10,9,20,90.0,0.5555555555555556,0.45,0.9,0.6,1.1856794357299805,0.01839303970336914,1.1672863960266113,"[9780, 6722, 5513, 5435, 5181, 4378, 2699, 2469, 1094, 961]","[961, 6721, 2471, 1095, 5513, 9781, 4378, 5435, 5181]",
88,14.4,Hierarchy,LenLog_1_10_1_10_25_2-5_10000.csv,10,2.5,25,25,0,1,1,10,10,20,100.0,0.4,0.5,1.0,0.6666666666666666,1.3677594661712646,0.01839303970336914,1.3493664264678955,"[9780, 6722, 5513, 5435, 5181, 4378, 2699, 2469, 1094, 961]","[961, 6721, 2471, 1094, 5513, 2699, 9780, 4378, 5435, 5180]",
89,14.5,Hierarchy,LenLog_1_10_1_10_25_2-5_10000.csv,10,2.5,25,30,5,1,1,10,10,20,100.0,0.9,0.5,1.0,0.6666666666666666,1.1685535907745361,0.01839303970336914,1.150160551071167,"[9780, 6722, 5513, 5435, 5181, 4378, 2699, 2469, 1094, 961]","[960, 6721, 2470, 1094, 5512, 2698, 9779, 4377, 5435, 5179]",
90,15.0,Hierarchy,LenLog_1_10_1_10_25_5_5000.csv,10,5.0,25,5,-20,1,1,10,0,10,0.0,,0.0,0.0,0,0.33295464515686035,0.016513586044311523,0.31644105911254883,"[4957, 4875, 3805, 3464, 2733, 2457, 2219, 1644, 1244, 1060]",[],
91,15.1,Hierarchy,LenLog_1_10_1_10_25_5_5000.csv,10,5.0,25,10,-15,1,1,10,9,20,90.0,4.0,0.45,0.9,0.6,0.3329930305480957,0.016513586044311523,0.3164794445037842,"[4957, 4875, 3805, 3464, 2733, 2457, 2219, 1644, 1244, 1060]","[1064, 3468, 4961, 2737, 2223, 1648, 2461, 1248, 3809]",
92,15.2,Hierarchy,LenLog_1_10_1_10_25_5_5000.csv,10,5.0,25,15,-10,1,1,10,9,20,90.0,4.0,0.45,0.9,0.6,0.31664013862609863,0.016513586044311523,0.3001265525817871,"[4957, 4875, 3805, 3464, 2733, 2457, 2219, 1644, 1244, 1060]","[1064, 3468, 4879, 4961, 2223, 1648, 2461, 1248, 3809]",
93,15.3,Hierarchy,LenLog_1_10_1_10_25_5_5000.csv,10,5.0,25,20,-5,1,1,10,10,20,100.0,0.0,0.5,1.0,0.6666666666666666,0.3333923816680908,0.016513586044311523,0.3168787956237793,"[4957, 4875, 3805, 3464, 2733, 2457, 2219, 1644, 1244, 1060]","[1060, 3464, 4875, 4957, 2733, 2219, 1644, 2457, 1244, 3805]",
94,15.4,Hierarchy,LenLog_1_10_1_10_25_5_5000.csv,10,5.0,25,25,0,1,1,10,10,20,100.0,0.0,0.5,1.0,0.6666666666666666,0.3335235118865967,0.016513586044311523,0.31700992584228516,"[4957, 4875, 3805, 3464, 2733, 2457, 2219, 1644, 1244, 1060]","[1060, 3464, 4875, 4957, 2733, 2219, 1644, 2457, 1244, 3805]",
95,15.5,Hierarchy,LenLog_1_10_1_10_25_5_5000.csv,10,5.0,25,30,5,1,1,10,7,10,70.0,1.2857142857142858,0.7,0.7,0.7,0.44963955879211426,0.016513586044311523,0.43312597274780273,"[4957, 4875, 3805, 3464, 2733, 2457, 2219, 1644, 1244, 1060]","[1059, 3463, 4956, 1643, 2454, 1243, 3804]",
96,16.0,Hierarchy,LenLog_1_10_1_10_5_10_500.csv,10,10.0,5,5,0,1,1,10,0,10,0.0,,0.0,0.0,0,0.03280186653137207,0.017789602279663086,0.015012264251708984,"[492, 439, 395, 383, 210, 201, 175, 148, 141, 33]",[],
97,16.1,Hierarchy,LenLog_1_10_1_10_5_10_500.csv,10,10.0,5,10,5,1,1,10,1,10,10.0,5.0,0.1,0.1,0.10000000000000002,0.0404665470123291,0.017789602279663086,0.022676944732666016,"[492, 439, 395, 383, 210, 201, 175, 148, 141, 33]",[444],
98,16.2,Hierarchy,LenLog_1_10_1_10_5_10_500.csv,10,10.0,5,15,10,1,1,10,3,10,30.0,1.6666666666666667,0.3,0.3,0.3,0.02472066879272461,0.017789602279663086,0.0069310665130615234,"[492, 439, 395, 383, 210, 201, 175, 148, 141, 33]","[202, 397, 177]",
99,16.3,Hierarchy,LenLog_1_10_1_10_5_10_500.csv,10,10.0,5,20,15,1,1,10,2,10,20.0,5.5,0.2,0.2,0.20000000000000004,0.03514266014099121,0.017789602279663086,0.017353057861328125,"[492, 439, 395, 383, 210, 201, 175, 148, 141, 33]","[397, 157]",
100,16.4,Hierarchy,LenLog_1_10_1_10_5_10_500.csv,10,10.0,5,25,20,1,1,10,3,10,30.0,5.0,0.3,0.3,0.3,0.035666704177856445,0.017789602279663086,0.01787710189819336,"[492, 439, 395, 383, 210, 201, 175, 148, 141, 33]","[396, 165, 435]",
101,16.5,Hierarchy,LenLog_1_10_1_10_5_10_500.csv,10,10.0,5,30,25,1,1,10,5,10,50.0,9.6,0.5,0.5,0.5,0.03299450874328613,0.017789602279663086,0.015204906463623047,"[492, 439, 395, 383, 210, 201, 175, 148, 141, 33]","[391, 160, 160, 430, 391]",
102,17.0,Hierarchy,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,5,0,1,1,10,10,20,100.0,0.0,0.5,1.0,0.6666666666666666,0.2592942714691162,0.016576290130615234,0.24271798133850098,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]","[1250, 4227, 2756, 2629, 3435, 2133, 2743, 1947, 2654, 3551]",
103,17.1,Hierarchy,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,10,5,1,1,10,0,10,0.0,,0.0,0.0,0,0.26721954345703125,0.016576290130615234,0.250643253326416,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]",[],
104,17.2,Hierarchy,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,15,10,1,1,10,0,10,0.0,,0.0,0.0,0,0.29796600341796875,0.016576290130615234,0.2813897132873535,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]",[],
105,17.3,Hierarchy,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,20,15,1,1,10,1,10,10.0,6.0,0.1,0.1,0.10000000000000002,0.2977616786956787,0.016576290130615234,0.2811853885650635,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]",[3557],
106,17.4,Hierarchy,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,25,20,1,1,10,1,10,10.0,12.0,0.1,0.1,0.10000000000000002,0.3501594066619873,0.016576290130615234,0.33358311653137207,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]",[2666],
107,17.5,Hierarchy,LenLog_1_10_1_10_5_1_5000.csv,10,1.0,5,30,25,1,1,10,1,10,10.0,9.0,0.1,0.1,0.10000000000000002,0.35104990005493164,0.016576290130615234,0.3344736099243164,"[4227, 3551, 3435, 2756, 2743, 2654, 2629, 2133, 1947, 1250]",[3444],
108,18.0,Hierarchy,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,5,0,1,1,10,10,20,100.0,0.0,0.5,1.0,0.6666666666666666,0.11656761169433594,0.016654253005981445,0.09991335868835449,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]","[1953, 870, 200, 1321, 1354, 105, 55, 1271, 1757, 575]",
109,18.1,Hierarchy,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,10,5,1,1,10,1,10,10.0,1.0,0.1,0.1,0.10000000000000002,0.08343076705932617,0.016654253005981445,0.06677651405334473,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]",[1355],
110,18.2,Hierarchy,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,15,10,1,1,10,1,10,10.0,6.0,0.1,0.1,0.10000000000000002,0.07320713996887207,0.016654253005981445,0.056552886962890625,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]",[1315],
111,18.3,Hierarchy,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,20,15,1,1,10,2,10,20.0,1.5,0.2,0.2,0.20000000000000004,0.0841827392578125,0.016654253005981445,0.06752848625183105,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]","[1321, 1760]",
112,18.4,Hierarchy,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,25,20,1,1,10,1,10,10.0,2.0,0.1,0.1,0.10000000000000002,0.05994057655334473,0.016654253005981445,0.04328632354736328,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]",[1759],
113,18.5,Hierarchy,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,30,25,1,1,10,2,10,20.0,15.0,0.2,0.2,0.20000000000000004,0.053750038146972656,0.016654253005981445,0.03709578514099121,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]","[1968, 40]",
114,19.0,Hierarchy,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,5,0,1,1,10,10,20,100.0,0.0,0.5,1.0,0.6666666666666666,0.07903146743774414,0.01756882667541504,0.0614626407623291,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[457, 781, 653, 51, 87, 471, 696, 154, 123, 574]",
115,19.1,Hierarchy,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,10,5,1,1,10,0,10,0.0,,0.0,0.0,0,0.03547239303588867,0.01756882667541504,0.017903566360473633,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]",[],
116,19.2,Hierarchy,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,15,10,1,1,10,2,10,20.0,3.0,0.2,0.2,0.20000000000000004,0.0308074951171875,0.01756882667541504,0.013238668441772461,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[468, 120]",
117,19.3,Hierarchy,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,20,15,1,1,10,3,10,30.0,9.333333333333334,0.3,0.3,0.3,0.05179190635681152,0.01756882667541504,0.034223079681396484,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[771, 643, 688]",
118,19.4,Hierarchy,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,25,20,1,1,10,2,10,20.0,6.0,0.2,0.2,0.20000000000000004,0.05398869514465332,0.01756882667541504,0.03641986846923828,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[477, 690]",
119,19.5,Hierarchy,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,30,25,1,1,10,6,10,60.0,7.833333333333333,0.6,0.6,0.6,0.046948909759521484,0.01756882667541504,0.029380083084106445,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[465, 465, 703, 140, 117, 568]",
120,20.0,Hierarchy,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,5,-5,1,1,15,0,10,0.0,,0.0,0.0,0,0.06345510482788086,0.010401248931884766,0.053053855895996094,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]",[],
121,20.1,Hierarchy,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,10,0,1,1,15,13,20,86.66666666666667,0.38461538461538464,0.65,0.8666666666666667,0.7428571428571429,0.06574201583862305,0.010401248931884766,0.05534076690673828,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[1344, 545, 759, 1288, 1096, 778, 714, 1460, 949, 1366, 438, 633, 860]",
122,20.2,Hierarchy,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,15,5,1,1,15,6,10,40.0,2.1666666666666665,0.6,0.4,0.48,0.04671454429626465,0.010401248931884766,0.03631329536437988,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[1342, 1094, 776, 1457, 947, 631]",
123,20.3,Hierarchy,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,20,10,1,1,15,14,20,93.33333333333333,1.2142857142857142,0.7,0.9333333333333333,0.8,0.053417205810546875,0.010401248931884766,0.04301595687866211,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[1342, 928, 762, 1286, 1095, 778, 714, 1458, 950, 1365, 437, 633, 216, 862]",
124,20.4,Hierarchy,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,25,15,1,1,15,1,10,6.666666666666667,12.0,0.1,0.06666666666666667,0.08,0.04370546340942383,0.010401248931884766,0.03330421447753906,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]",[1448],
125,20.5,Hierarchy,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,30,20,1,1,15,14,20,93.33333333333333,9.357142857142858,0.7,0.9333333333333333,0.8,0.07705545425415039,0.010401248931884766,0.06665420532226562,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[1356, 536, 919, 774, 1278, 1086, 774, 706, 1450, 941, 1356, 428, 205, 851]",
126,21.0,Hierarchy,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,5,-5,1,1,15,2,10,13.333333333333334,0.0,0.2,0.13333333333333333,0.16,2.5825653076171875,0.02496051788330078,2.5576047897338867,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]","[1906, 123]",
127,21.1,Hierarchy,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,10,0,1,1,15,9,20,60.0,0.0,0.45,0.6,0.5142857142857143,2.751332998275757,0.02496051788330078,2.726372480392456,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]","[2720, 5189, 12038, 7241, 10507, 6764, 8399, 7927, 6111]",
128,21.2,Hierarchy,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,15,5,1,1,15,13,20,86.66666666666667,1.0,0.65,0.8666666666666667,0.7428571428571429,2.941420555114746,0.02496051788330078,2.9164600372314453,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]","[2719, 14178, 5192, 12037, 7241, 6763, 10001, 1905, 7928, 13113, 122, 11483, 6111]",
129,21.3,Hierarchy,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,20,10,1,1,15,1,10,6.666666666666667,9.0,0.1,0.06666666666666667,0.08,2.708569288253784,0.02496051788330078,2.6836087703704834,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]",[13123],
130,21.4,Hierarchy,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,25,15,1,1,15,1,10,6.666666666666667,9.0,0.1,0.06666666666666667,0.08,2.874911308288574,0.02496051788330078,2.8499507904052734,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]",[13123],
131,21.5,Hierarchy,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,30,20,1,1,15,0,10,0.0,,0.0,0.0,0,3.011131763458252,0.02496051788330078,2.986171245574951,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]",[],
132,22.0,Hierarchy,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,5,-5,1,1,15,9,20,60.0,0.0,0.45,0.6,0.5142857142857143,0.7081618309020996,0.01938629150390625,0.6887755393981934,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]","[98, 3639, 4488, 2184, 1962, 1481, 74, 5684, 2294]",
133,22.1,Hierarchy,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,10,0,1,1,15,10,20,66.66666666666666,0.0,0.5,0.6666666666666666,0.5714285714285715,0.7642970085144043,0.01938629150390625,0.744910717010498,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]","[98, 3236, 3639, 4488, 2184, 1962, 1481, 74, 2294, 4282]",
134,22.2,Hierarchy,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,15,5,1,1,15,14,20,93.33333333333333,1.2142857142857142,0.7,0.9333333333333333,0.8,0.8420209884643555,0.01938629150390625,0.8226346969604492,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]","[99, 3238, 3639, 5549, 4488, 2184, 1966, 75, 5684, 2294, 4376, 4282, 2683, 4866]",
135,22.3,Hierarchy,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,20,10,1,1,15,0,10,0.0,,0.0,0.0,0,0.7658905982971191,0.01938629150390625,0.7465043067932129,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]",[],
136,22.4,Hierarchy,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,25,15,1,1,15,1,10,6.666666666666667,10.0,0.1,0.06666666666666667,0.08,0.6296582221984863,0.01938629150390625,0.6102719306945801,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]",[5554],
137,22.5,Hierarchy,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,30,20,1,1,15,1,10,6.666666666666667,14.0,0.1,0.06666666666666667,0.08,0.6999790668487549,0.01938629150390625,0.6805927753448486,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]",[1976],
138,23.0,Hierarchy,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,5,-5,1,1,15,10,20,66.66666666666666,0.0,0.5,0.6666666666666666,0.5714285714285715,0.23911523818969727,0.021353483200073242,0.21776175498962402,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1923, 1507, 68, 681, 1226, 880, 1073, 1041, 1017, 2746]",
139,23.1,Hierarchy,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,10,0,1,1,15,10,20,66.66666666666666,0.0,0.5,0.6666666666666666,0.5714285714285715,0.24403762817382812,0.021353483200073242,0.22268414497375488,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1923, 1507, 681, 1226, 1073, 1041, 212, 757, 1017, 2746]",
140,23.2,Hierarchy,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,15,5,1,1,15,3,10,20.0,1.0,0.3,0.2,0.24,0.175065279006958,0.021353483200073242,0.15371179580688477,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[680, 1074, 2745]",
141,23.3,Hierarchy,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,20,10,1,1,15,2,10,13.333333333333334,8.0,0.2,0.13333333333333333,0.16,0.185835599899292,0.021353483200073242,0.16448211669921875,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1218, 1710]",
142,23.4,Hierarchy,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,25,15,1,1,15,2,10,13.333333333333334,8.0,0.2,0.13333333333333333,0.16,0.22272944450378418,0.021353483200073242,0.20137596130371094,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1218, 1710]",
143,23.5,Hierarchy,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,30,20,1,1,15,4,10,26.666666666666668,2.5,0.4,0.26666666666666666,0.32,0.25315332412719727,0.021353483200073242,0.23179984092712402,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1918, 1320, 683, 880]",
144,24.0,Hierarchy,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,5,-10,1,1,15,9,20,60.0,0.0,0.45,0.6,0.5142857142857143,0.1833343505859375,0.03310751914978027,0.15022683143615723,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[737, 2183, 988, 2163, 284, 1367, 59, 1852, 1438]",
145,24.1,Hierarchy,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,10,-5,1,1,15,11,20,73.33333333333333,0.36363636363636365,0.55,0.7333333333333333,0.6285714285714286,0.21743535995483398,0.03310751914978027,0.1843278408050537,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[737, 1537, 1798, 2183, 988, 2163, 1971, 284, 1367, 1852, 1438]",
146,24.2,Hierarchy,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,15,0,1,1,15,11,20,73.33333333333333,0.0,0.55,0.7333333333333333,0.6285714285714286,0.2184755802154541,0.03310751914978027,0.18536806106567383,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[737, 1798, 2183, 1738, 988, 2163, 1971, 284, 1367, 1852, 1438]",
147,24.3,Hierarchy,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,20,5,1,1,15,14,20,93.33333333333333,5.357142857142857,0.7,0.9333333333333333,0.8,0.17343449592590332,0.03310751914978027,0.14032697677612305,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[733, 1536, 1794, 2180, 1735, 978, 1706, 1965, 937, 280, 1357, 55, 1848, 1434]",
148,24.4,Hierarchy,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,25,10,1,1,15,15,20,100.0,7.266666666666667,0.75,1.0,0.8571428571428571,0.1995077133178711,0.03310751914978027,0.16640019416809082,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[731, 1532, 1787, 2177, 1729, 980, 1704, 2155, 1964, 940, 277, 1360, 53, 1846, 1432]",
149,24.5,Hierarchy,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,30,15,1,1,15,13,20,86.66666666666667,3.230769230769231,0.65,0.8666666666666667,0.7428571428571429,0.1509382724761963,0.03310751914978027,0.11783075332641602,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[734, 1552, 1796, 2180, 1741, 986, 1707, 1969, 945, 282, 1363, 64, 1852]",
150,25.0,Hierarchy,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,5,-10,1,1,15,5,10,33.33333333333333,0.0,0.5,0.3333333333333333,0.4,7.688028812408447,0.04497504234313965,7.643053770065308,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[10096, 9747, 1045, 9206, 4214]",
151,25.1,Hierarchy,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,10,-5,1,1,15,8,20,53.333333333333336,0.0,0.4,0.5333333333333333,0.4571428571428572,6.442798137664795,0.04497504234313965,6.397823095321655,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14436, 17094, 1768, 14668, 9747, 1045, 13495, 9206]",
152,25.2,Hierarchy,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,15,0,1,1,15,8,20,53.333333333333336,0.0,0.4,0.5333333333333333,0.4571428571428572,6.162030935287476,0.04497504234313965,6.117055892944336,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14436, 17094, 1768, 14668, 9747, 1045, 13495, 9206]",
153,25.3,Hierarchy,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,20,5,1,1,15,9,20,60.0,2.0,0.45,0.6,0.5142857142857143,6.2109904289245605,0.04497504234313965,6.166015386581421,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14433, 17092, 2437, 20618, 14666, 16300, 20244, 9204, 4212]",
154,25.4,Hierarchy,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,25,10,1,1,15,13,20,86.66666666666667,9.307692307692308,0.65,0.8666666666666667,0.7428571428571429,6.145584583282471,0.04497504234313965,6.100609540939331,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14426, 17086, 2430, 1757, 20613, 14660, 16293, 11841, 10088, 1036, 20238, 9195, 4202]",
155,25.5,Hierarchy,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,30,15,1,1,15,13,20,86.66666666666667,1.8461538461538463,0.65,0.8666666666666667,0.7428571428571429,6.266380548477173,0.04497504234313965,6.221405506134033,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14435, 17094, 20622, 14680, 16305, 11852, 10095, 9748, 1046, 20247, 13495, 9205, 4214]",
156,26.0,Hierarchy,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,5,-10,1,1,15,0,10,0.0,,0.0,0.0,0,0.9333901405334473,0.016640424728393555,0.9167497158050537,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]",[],
