experimentID,EncodingMethod,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered/TP,topMotifsT,DiscoveryPercentage,alignmentAccuracy,Precision,Recall,F1-Score,ExecutionTime,executionTimeEncoding,executionTimeDistanceMeasure,motifSpots,discoveredSpots,DiscoveryLoops
61.0,HierarchyAware,LenLog_1_1_30_10_10_3000.csv,0,10.0,10,5,-5,1,1,30,7,10,23.333333333333332,1.0,0.7,0.23333333333333334,0.35,1.4937920570373535,1.0925142765045166,1.0925142765045166,"[2954, 2843, 2825, 2736, 2686, 2558, 2546, 2435, 2380, 2314, 2270, 1897, 1548, 1378, 1322, 1259, 1237, 1208, 1146, 1060, 933, 878, 840, 629, 532, 424, 306, 225, 144, 64]","[144, 532, 424, 306, 64, 225, 629]",1
61.1,HierarchyAware,LenLog_1_1_30_10_10_3000.csv,0,10.0,10,10,0,1,1,30,30,40,100.0,0.9666666666666667,0.75,1.0,0.8571428571428571,1.7718961238861084,1.0925142765045166,1.0925142765045166,"[2954, 2843, 2825, 2736, 2686, 2558, 2546, 2435, 2380, 2314, 2270, 1897, 1548, 1378, 1322, 1259, 1237, 1208, 1146, 1060, 933, 878, 840, 629, 532, 424, 306, 225, 144, 64]","[2435, 2825, 2954, 2314, 1548, 144, 532, 2841, 1060, 933, 424, 1322, 2736, 306, 1207, 64, 840, 2686, 2380, 1237, 2270, 225, 1378, 1896, 1259, 878, 2546, 629, 1145, 2558]",4
61.2,HierarchyAware,LenLog_1_1_30_10_10_3000.csv,0,10.0,10,15,5,1,1,30,29,40,96.66666666666667,0.5024630541871921,0.725,0.9666666666666667,0.8285714285714285,2.0329673290252686,1.0925142765045166,1.0925142765045166,"[2954, 2843, 2825, 2736, 2686, 2558, 2546, 2435, 2380, 2314, 2270, 1897, 1548, 1378, 1322, 1259, 1237, 1208, 1146, 1060, 933, 878, 840, 629, 532, 424, 306, 225, 144, 64]","[2439, 2820, 2952, 2310, 1545, 139, 2838, 1054, 928, 423, 1319, 2732, 301, 1204, 59, 838, 2681, 2377, 1232, 2265, 223, 1373, 1898, 1257, 875, 2544, 626, 1144, 2558]",4
61.3,HierarchyAware,LenLog_1_1_30_10_10_3000.csv,0,10.0,10,20,10,1,1,30,30,40,100.0,0.38666666666666666,0.75,1.0,0.8571428571428571,2.1621129512786865,1.0925142765045166,1.0925142765045166,"[2954, 2843, 2825, 2736, 2686, 2558, 2546, 2435, 2380, 2314, 2270, 1897, 1548, 1378, 1322, 1259, 1237, 1208, 1146, 1060, 933, 878, 840, 629, 532, 424, 306, 225, 144, 64]","[2434, 2820, 2944, 2305, 1548, 144, 530, 2833, 1051, 923, 424, 1319, 2728, 305, 1201, 56, 833, 2676, 2370, 1232, 2260, 221, 1372, 1903, 1258, 868, 2542, 620, 1136, 2549]",4
61.4,HierarchyAware,LenLog_1_1_30_10_10_3000.csv,0,10.0,10,25,15,1,1,30,15,20,50.0,0.41111111111111115,0.75,0.5,0.6,2.6894237995147705,1.0925142765045166,1.0925142765045166,"[2954, 2843, 2825, 2736, 2686, 2558, 2546, 2435, 2380, 2314, 2270, 1897, 1548, 1378, 1322, 1259, 1237, 1208, 1146, 1060, 933, 878, 840, 629, 532, 424, 306, 225, 144, 64]","[2426, 2825, 2952, 1540, 422, 294, 1205, 836, 2682, 2370, 1248, 213, 1367, 1248, 2539]",2
61.5,HierarchyAware,LenLog_1_1_30_10_10_3000.csv,0,10.0,10,30,20,1,1,30,12,20,40.0,0.43888888888888894,0.6,0.4,0.48,2.6177377700805664,1.0925142765045166,1.0925142765045166,"[2954, 2843, 2825, 2736, 2686, 2558, 2546, 2435, 2380, 2314, 2270, 1897, 1548, 1378, 1322, 1259, 1237, 1208, 1146, 1060, 933, 878, 840, 629, 532, 424, 306, 225, 144, 64]","[2441, 2823, 2946, 416, 293, 1218, 2369, 1248, 2265, 217, 1248, 2538]",2
62.0,HierarchyAware,LenLog_1_1_30_5_5_3000.csv,0,5.0,5,5,0,1,1,30,30,40,100.0,0.9333333333333333,0.75,1.0,0.8571428571428571,1.0328283309936523,0.7786521911621094,0.7786521911621094,"[2950, 2898, 2790, 2665, 2527, 2508, 2390, 2381, 2235, 2194, 2115, 2094, 2085, 1931, 1795, 1730, 1713, 1661, 1606, 1574, 1442, 1421, 1299, 1221, 954, 842, 681, 335, 83, 75]","[1795, 2950, 1931, 1421, 2193, 1299, 1442, 2085, 1574, 681, 2094, 1713, 954, 2234, 1730, 2115, 1221, 1606, 842, 75, 2508, 2381, 334, 2898, 83, 2390, 2527, 2789, 2665, 1661]",4
62.1,HierarchyAware,LenLog_1_1_30_5_5_3000.csv,0,5.0,5,10,5,1,1,30,13,20,43.333333333333336,0.49230769230769234,0.65,0.43333333333333335,0.5199999999999999,1.1730821132659912,0.7786521911621094,0.7786521911621094,"[2950, 2898, 2790, 2665, 2527, 2508, 2390, 2381, 2235, 2194, 2115, 2094, 2085, 1931, 1795, 1730, 1713, 1661, 1606, 1574, 1442, 1421, 1299, 1221, 954, 842, 681, 335, 83, 75]","[1794, 2192, 1296, 1446, 1571, 1713, 2231, 2114, 1222, 2377, 2386, 2523, 1659]",2
62.2,HierarchyAware,LenLog_1_1_30_5_5_3000.csv,0,5.0,5,15,10,1,1,30,11,20,36.666666666666664,0.5844155844155845,0.55,0.36666666666666664,0.43999999999999995,1.367501974105835,0.7786521911621094,0.7786521911621094,"[2950, 2898, 2790, 2665, 2527, 2508, 2390, 2381, 2235, 2194, 2115, 2094, 2085, 1931, 1795, 1730, 1713, 1661, 1606, 1574, 1442, 1421, 1299, 1221, 954, 842, 681, 335, 83, 75]","[1794, 2192, 1297, 1441, 2085, 1567, 1713, 2233, 1723, 69, 2377]",2
62.3,HierarchyAware,LenLog_1_1_30_5_5_3000.csv,0,5.0,5,20,15,1,1,30,10,20,33.33333333333333,0.5700000000000001,0.5,0.3333333333333333,0.4,1.547835350036621,0.7786521911621094,0.7786521911621094,"[2950, 2898, 2790, 2665, 2527, 2508, 2390, 2381, 2235, 2194, 2115, 2094, 2085, 1931, 1795, 1730, 1713, 1661, 1606, 1574, 1442, 1421, 1299, 1221, 954, 842, 681, 335, 83, 75]","[1792, 2187, 2082, 1709, 2233, 2113, 1211, 1606, 67, 2377]",2
62.4,HierarchyAware,LenLog_1_1_30_5_5_3000.csv,0,5.0,5,25,20,1,1,30,4,10,13.333333333333334,0.29166666666666663,0.4,0.13333333333333333,0.2,1.7119140625,0.7786521911621094,0.7786521911621094,"[2950, 2898, 2790, 2665, 2527, 2508, 2390, 2381, 2235, 2194, 2115, 2094, 2085, 1931, 1795, 1730, 1713, 1661, 1606, 1574, 1442, 1421, 1299, 1221, 954, 842, 681, 335, 83, 75]","[1707, 2228, 1618, 2372]",1
62.5,HierarchyAware,LenLog_1_1_30_5_5_3000.csv,0,5.0,5,30,25,1,1,30,4,10,13.333333333333334,0.4,0.4,0.13333333333333333,0.2,1.8724768161773682,0.7786521911621094,0.7786521911621094,"[2950, 2898, 2790, 2665, 2527, 2508, 2390, 2381, 2235, 2194, 2115, 2094, 2085, 1931, 1795, 1730, 1713, 1661, 1606, 1574, 1442, 1421, 1299, 1221, 954, 842, 681, 335, 83, 75]","[1417, 1707, 2223, 2367]",1
63.0,HierarchyAware,LenLog_1_1_60_5_10_3000.csv,0,10.0,5,5,0,1,1,60,60,80,100.0,0.925,0.75,1.0,0.8571428571428571,0.8985998630523682,0.6735060214996338,0.6735060214996338,"[2960, 2943, 2925, 2866, 2835, 2795, 2769, 2741, 2733, 2659, 2598, 2589, 2512, 2481, 2436, 2426, 2408, 2392, 2333, 2246, 2206, 2145, 2042, 2036, 1986, 1908, 1881, 1803, 1678, 1646, 1597, 1529, 1509, 1478, 1448, 1432, 1338, 1257, 1232, 1221, 1113, 1063, 1019, 972, 925, 910, 775, 644, 625, 603, 573, 538, 504, 485, 439, 433, 341, 277, 213, 28]","[2436, 644, 774, 1803, 1678, 910, 2960, 2835, 277, 1432, 538, 28, 2333, 2589, 2206, 925, 2042, 2598, 1063, 1448, 2733, 2481, 2866, 431, 2741, 439, 1338, 1597, 573, 1986, 1221, 2246, 1478, 972, 2512, 2768, 1232, 341, 213, 2391, 1881, 1113, 603, 2145, 2659, 1509, 484, 2408, 1257, 2794, 2925, 1646, 625, 2036, 1908, 505, 1529, 2425, 1019, 2943]",8
63.1,HierarchyAware,LenLog_1_1_60_5_10_3000.csv,0,10.0,5,10,5,1,1,60,49,70,81.66666666666667,0.39183673469387753,0.7,0.8166666666666667,0.7538461538461538,1.086977481842041,0.6735060214996338,0.6735060214996338,"[2960, 2943, 2925, 2866, 2835, 2795, 2769, 2741, 2733, 2659, 2598, 2589, 2512, 2481, 2436, 2426, 2408, 2392, 2333, 2246, 2206, 2145, 2042, 2036, 1986, 1908, 1881, 1803, 1678, 1646, 1597, 1529, 1509, 1478, 1448, 1432, 1338, 1257, 1232, 1221, 1113, 1063, 1019, 972, 925, 910, 775, 644, 625, 603, 573, 538, 504, 485, 439, 433, 341, 277, 213, 28]","[2431, 639, 772, 1678, 905, 2834, 279, 1429, 535, 24, 2328, 2586, 2204, 922, 2040, 2593, 1059, 2730, 2477, 2862, 429, 437, 1592, 1982, 1217, 2241, 970, 2507, 2764, 1228, 338, 209, 2393, 1879, 1113, 602, 1509, 480, 1253, 2794, 1641, 623, 2040, 1904, 504, 1529, 2423, 1016, 2942]",7
63.2,HierarchyAware,LenLog_1_1_60_5_10_3000.csv,0,10.0,5,15,10,1,1,60,23,30,38.333333333333336,0.546583850931677,0.7666666666666667,0.38333333333333336,0.5111111111111111,1.2479121685028076,0.6735060214996338,0.6735060214996338,"[2960, 2943, 2925, 2866, 2835, 2795, 2769, 2741, 2733, 2659, 2598, 2589, 2512, 2481, 2436, 2426, 2408, 2392, 2333, 2246, 2206, 2145, 2042, 2036, 1986, 1908, 1881, 1803, 1678, 1646, 1597, 1529, 1509, 1478, 1448, 1432, 1338, 1257, 1232, 1221, 1113, 1063, 1019, 972, 925, 910, 775, 644, 625, 603, 573, 538, 504, 485, 439, 433, 341, 277, 213, 28]","[643, 916, 2331, 2588, 2201, 2036, 2733, 429, 433, 1592, 1221, 2240, 965, 210, 1116, 1508, 479, 1257, 1641, 2036, 503, 1528, 2422]",3
63.3,HierarchyAware,LenLog_1_1_60_5_10_3000.csv,0,10.0,5,20,15,1,1,60,45,60,75.0,0.5066666666666667,0.75,0.75,0.75,1.4443104267120361,0.6735060214996338,0.6735060214996338,"[2960, 2943, 2925, 2866, 2835, 2795, 2769, 2741, 2733, 2659, 2598, 2589, 2512, 2481, 2436, 2426, 2408, 2392, 2333, 2246, 2206, 2145, 2042, 2036, 1986, 1908, 1881, 1803, 1678, 1646, 1597, 1529, 1509, 1478, 1448, 1432, 1338, 1257, 1232, 1221, 1113, 1063, 1019, 972, 925, 910, 775, 644, 625, 603, 573, 538, 504, 485, 439, 433, 341, 277, 213, 28]","[642, 775, 1669, 913, 2830, 272, 537, 19, 2323, 2584, 2201, 2036, 1067, 2726, 429, 429, 1588, 1217, 2238, 1469, 962, 2503, 1225, 334, 206, 2391, 1874, 1114, 603, 2147, 2656, 1504, 484, 2417, 1253, 2801, 2927, 1637, 625, 2036, 1908, 499, 1526, 2417, 1019]",6
63.4,HierarchyAware,LenLog_1_1_60_5_10_3000.csv,0,10.0,5,25,20,1,1,60,35,50,58.333333333333336,0.5428571428571428,0.7,0.5833333333333334,0.6363636363636365,1.6880919933319092,0.6735060214996338,0.6735060214996338,"[2960, 2943, 2925, 2866, 2835, 2795, 2769, 2741, 2733, 2659, 2598, 2589, 2512, 2481, 2436, 2426, 2408, 2392, 2333, 2246, 2206, 2145, 2042, 2036, 1986, 1908, 1881, 1803, 1678, 1646, 1597, 1529, 1509, 1478, 1448, 1432, 1338, 1257, 1232, 1221, 1113, 1063, 1019, 972, 925, 910, 775, 644, 625, 603, 573, 538, 504, 485, 439, 433, 341, 277, 213, 28]","[643, 1813, 1666, 905, 2833, 275, 538, 2321, 2581, 2203, 2038, 2588, 1058, 2731, 425, 2731, 427, 584, 1210, 2244, 2508, 201, 1115, 603, 2144, 2660, 483, 2418, 1253, 2796, 624, 2025, 1905, 502, 2418]",5
63.5,HierarchyAware,LenLog_1_1_60_5_10_3000.csv,0,10.0,5,30,25,1,1,60,46,60,76.66666666666667,0.4898550724637681,0.7666666666666667,0.7666666666666667,0.7666666666666667,1.7734370231628418,0.6735060214996338,0.6735060214996338,"[2960, 2943, 2925, 2866, 2835, 2795, 2769, 2741, 2733, 2659, 2598, 2589, 2512, 2481, 2436, 2426, 2408, 2392, 2333, 2246, 2206, 2145, 2042, 2036, 1986, 1908, 1881, 1803, 1678, 1646, 1597, 1529, 1509, 1478, 1448, 1432, 1338, 1257, 1232, 1221, 1113, 1063, 1019, 972, 925, 910, 775, 644, 625, 603, 573, 538, 504, 485, 439, 433, 341, 277, 213, 28]","[632, 764, 1807, 1684, 905, 2830, 270, 532, 18, 2320, 2581, 2195, 2029, 2595, 1056, 1454, 2731, 2877, 422, 2731, 426, 1340, 1584, 585, 1975, 1215, 2241, 2497, 207, 2407, 1884, 1098, 592, 2144, 2659, 475, 2407, 1253, 2794, 1655, 623, 2029, 1900, 492, 2418, 1018]",6
64.0,HierarchyAware,LenLog_1_20_1_10_15_5_3000.csv,20,5.0,15,5,-10,1,1,10,0,10,0.0,0.0,0.0,0.0,0.0,2.0338759422302246,1.8169965744018555,1.8169965744018555,"[3131, 1990, 1958, 1916, 1736, 1359, 651, 630, 322, 169]",[],1
64.1,HierarchyAware,LenLog_1_20_1_10_15_5_3000.csv,20,5.0,15,10,-5,1,1,10,7,10,70.0,0.5714285714285714,0.7,0.7,0.7,2.216510057449341,1.8169965744018555,1.8169965744018555,"[3131, 1990, 1958, 1916, 1736, 1359, 651, 630, 322, 169]","[324, 1962, 1994, 1737, 171, 652, 631]",1
64.2,HierarchyAware,LenLog_1_20_1_10_15_5_3000.csv,20,5.0,15,15,0,1,1,10,5,10,50.0,1.0,0.5,0.5,0.5,2.46714186668396,1.8169965744018555,1.8169965744018555,"[3131, 1990, 1958, 1916, 1736, 1359, 651, 630, 322, 169]","[322, 1958, 1990, 169, 1916]",1
64.3,HierarchyAware,LenLog_1_20_1_10_15_5_3000.csv,20,5.0,15,20,5,1,1,10,10,20,100.0,0.74,0.5,1.0,0.6666666666666666,2.590230703353882,1.8169965744018555,1.8169965744018555,"[3131, 1990, 1958, 1916, 1736, 1359, 651, 630, 322, 169]","[316, 1955, 1990, 1734, 169, 651, 1349, 630, 3129, 1913]",2
64.4,HierarchyAware,LenLog_1_20_1_10_15_5_3000.csv,20,5.0,15,25,10,1,1,10,5,10,50.0,0.8333333333333333,0.5,0.5,0.5,2.827061176300049,1.8169965744018555,1.8169965744018555,"[3131, 1990, 1958, 1916, 1736, 1359, 651, 630, 322, 169]","[323, 1955, 1990, 1733, 1913]",1
64.5,HierarchyAware,LenLog_1_20_1_10_15_5_3000.csv,20,5.0,15,30,15,1,1,10,5,10,50.0,0.5733333333333333,0.5,0.5,0.5,3.0670888423919678,1.8169965744018555,1.8169965744018555,"[3131, 1990, 1958, 1916, 1736, 1359, 651, 630, 322, 169]","[308, 1951, 1989, 1733, 1909]",1
65.0,HierarchyAware,LenLog_1_20_1_15_10_5_3000.csv,20,5.0,10,5,-5,1,1,15,5,10,33.33333333333333,0.9,0.5,0.3333333333333333,0.4,1.9977025985717773,1.779365062713623,1.779365062713623,"[2923, 2797, 2610, 2562, 2401, 2098, 2016, 1908, 1853, 1255, 994, 502, 444, 386, 244]","[2017, 386, 1908, 244, 502]",1
65.1,HierarchyAware,LenLog_1_20_1_15_10_5_3000.csv,20,5.0,10,10,0,1,1,15,15,20,100.0,0.9466666666666667,0.75,1.0,0.8571428571428571,2.216526508331299,1.779365062713623,1.779365062713623,"[2923, 2797, 2610, 2562, 2401, 2098, 2016, 1908, 1853, 1255, 994, 502, 444, 386, 244]","[2016, 2401, 2562, 994, 386, 1255, 2923, 2797, 2610, 2098, 1906, 244, 502, 444, 1851]",2
65.2,HierarchyAware,LenLog_1_20_1_15_10_5_3000.csv,20,5.0,10,15,5,1,1,15,6,10,40.0,0.8333333333333334,0.6,0.4,0.48,2.449514389038086,1.779365062713623,1.779365062713623,"[2923, 2797, 2610, 2562, 2401, 2098, 2016, 1908, 1853, 1255, 994, 502, 444, 386, 244]","[993, 386, 1256, 2919, 2796, 502]",1
65.3,HierarchyAware,LenLog_1_20_1_15_10_5_3000.csv,20,5.0,10,20,10,1,1,15,10,20,66.66666666666666,0.51,0.5,0.6666666666666666,0.5714285714285715,2.6352617740631104,1.779365062713623,1.779365062713623,"[2923, 2797, 2610, 2562, 2401, 2098, 2016, 1908, 1853, 1255, 994, 502, 444, 386, 244]","[2016, 2553, 377, 2918, 2797, 2601, 1902, 502, 434, 1852]",2
65.4,HierarchyAware,LenLog_1_20_1_15_10_5_3000.csv,20,5.0,10,25,15,1,1,15,6,10,40.0,0.26388888888888884,0.6,0.4,0.48,2.7604336738586426,1.779365062713623,1.779365062713623,"[2923, 2797, 2610, 2562, 2401, 2098, 2016, 1908, 1853, 1255, 994, 502, 444, 386, 244]","[2552, 376, 1245, 2914, 2790, 495]",1
65.5,HierarchyAware,LenLog_1_20_1_15_10_5_3000.csv,20,5.0,10,30,20,1,1,15,11,20,73.33333333333333,0.509090909090909,0.55,0.7333333333333333,0.6285714285714286,2.912825584411621,1.779365062713623,1.779365062713623,"[2923, 2797, 2610, 2562, 2401, 2098, 2016, 1908, 1853, 1255, 994, 502, 444, 386, 244]","[2552, 993, 372, 1243, 2922, 2785, 2604, 1906, 494, 431, 1851]",2
66.0,HierarchyAware,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,5,-15,1,1,15,2,10,13.333333333333334,1.0,0.2,0.13333333333333333,0.16,2.638353109359741,2.370189666748047,2.370189666748047,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]","[3172, 2984]",1
66.1,HierarchyAware,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,10,-10,1,1,15,5,10,33.33333333333333,0.72,0.5,0.3333333333333333,0.4,2.975743532180786,2.370189666748047,2.370189666748047,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]","[2302, 3173, 2213, 2286, 1885]",1
66.2,HierarchyAware,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,15,-5,1,1,15,12,20,80.0,0.8928571428571428,0.6,0.8,0.6857142857142857,3.4206666946411133,2.370189666748047,2.370189666748047,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]","[2305, 3171, 2212, 2983, 1960, 2285, 1071, 1045, 855, 1882, 1725, 3262]",2
66.3,HierarchyAware,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,20,0,1,1,15,13,20,86.66666666666667,0.976923076923077,0.65,0.8666666666666667,0.7428571428571429,3.5009732246398926,2.370189666748047,2.370189666748047,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]","[2304, 3172, 2212, 2984, 1962, 2285, 1069, 220, 1048, 855, 1884, 1725, 3262]",2
66.4,HierarchyAware,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,25,5,1,1,15,12,20,80.0,0.7083333333333334,0.6,0.8,0.6857142857142857,3.938077688217163,2.370189666748047,2.370189666748047,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]","[2294, 3167, 2210, 2979, 1961, 2285, 1068, 1042, 854, 1879, 1723, 3257]",2
66.5,HierarchyAware,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,30,10,1,1,15,13,20,86.66666666666667,0.7897435897435898,0.65,0.8666666666666667,0.7428571428571429,4.255025386810303,2.370189666748047,2.370189666748047,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]","[2304, 3163, 2211, 2975, 1961, 2284, 1068, 2702, 1045, 854, 1875, 1724, 3257]",2
67.0,HierarchyAware,LenLog_1_20_1_15_5_2-5_3000.csv,20,2.5,5,5,0,1,1,15,4,10,26.666666666666668,1.0,0.4,0.26666666666666666,0.32,2.4813690185546875,2.2584445476531982,2.2584445476531982,"[3002, 2721, 2519, 2404, 2311, 2234, 2019, 1814, 876, 727, 679, 573, 525, 439, 278]","[2404, 2311, 2519, 278]",1
67.1,HierarchyAware,LenLog_1_20_1_15_5_2-5_3000.csv,20,2.5,5,10,5,1,1,15,0,10,0.0,0.0,0.0,0.0,0.0,2.6669490337371826,2.2584445476531982,2.2584445476531982,"[3002, 2721, 2519, 2404, 2311, 2234, 2019, 1814, 876, 727, 679, 573, 525, 439, 278]",[],1
67.2,HierarchyAware,LenLog_1_20_1_15_5_2-5_3000.csv,20,2.5,5,15,10,1,1,15,0,10,0.0,0.0,0.0,0.0,0.0,2.88474440574646,2.2584445476531982,2.2584445476531982,"[3002, 2721, 2519, 2404, 2311, 2234, 2019, 1814, 876, 727, 679, 573, 525, 439, 278]",[],1
67.3,HierarchyAware,LenLog_1_20_1_15_5_2-5_3000.csv,20,2.5,5,20,15,1,1,15,1,10,6.666666666666667,0.4,0.1,0.06666666666666667,0.08,3.0437231063842773,2.2584445476531982,2.2584445476531982,"[3002, 2721, 2519, 2404, 2311, 2234, 2019, 1814, 876, 727, 679, 573, 525, 439, 278]",[531],1
67.4,HierarchyAware,LenLog_1_20_1_15_5_2-5_3000.csv,20,2.5,5,25,20,1,1,15,2,10,13.333333333333334,0.5833333333333334,0.2,0.13333333333333333,0.16,3.190547227859497,2.2584445476531982,2.2584445476531982,"[3002, 2721, 2519, 2404, 2311, 2234, 2019, 1814, 876, 727, 679, 573, 525, 439, 278]","[2410, 521]",1
67.5,HierarchyAware,LenLog_1_20_1_15_5_2-5_3000.csv,20,2.5,5,30,25,1,1,15,3,10,20.0,0.37777777777777777,0.3,0.2,0.24,3.4955453872680664,2.2584445476531982,2.2584445476531982,"[3002, 2721, 2519, 2404, 2311, 2234, 2019, 1814, 876, 727, 679, 573, 525, 439, 278]","[450, 2238, 512]",1
68.0,HierarchyAware,LenLog_1_20_1_20_15_10_3000.csv,20,10.0,15,5,-10,1,1,20,0,10,0.0,0.0,0.0,0.0,0.0,2.3293726444244385,2.0388801097869873,2.0388801097869873,"[3141, 2620, 2407, 2372, 2317, 2112, 2003, 1943, 1905, 1565, 1505, 1219, 1173, 1157, 1041, 845, 654, 370, 260, 222]",[],1
68.1,HierarchyAware,LenLog_1_20_1_20_15_10_3000.csv,20,10.0,15,10,-5,1,1,20,0,10,0.0,0.0,0.0,0.0,0.0,2.629427909851074,2.0388801097869873,2.0388801097869873,"[3141, 2620, 2407, 2372, 2317, 2112, 2003, 1943, 1905, 1565, 1505, 1219, 1173, 1157, 1041, 845, 654, 370, 260, 222]",[],1
68.2,HierarchyAware,LenLog_1_20_1_20_15_10_3000.csv,20,10.0,15,15,0,1,1,20,0,10,0.0,0.0,0.0,0.0,0.0,2.8447139263153076,2.0388801097869873,2.0388801097869873,"[3141, 2620, 2407, 2372, 2317, 2112, 2003, 1943, 1905, 1565, 1505, 1219, 1173, 1157, 1041, 845, 654, 370, 260, 222]",[],1
68.3,HierarchyAware,LenLog_1_20_1_20_15_10_3000.csv,20,10.0,15,20,5,1,1,20,6,10,30.0,0.6666666666666669,0.6,0.3,0.4,3.639150857925415,2.0388801097869873,2.0388801097869873,"[3141, 2620, 2407, 2372, 2317, 2112, 2003, 1943, 1905, 1565, 1505, 1219, 1173, 1157, 1041, 845, 654, 370, 260, 222]","[1157, 1164, 1939, 2108, 1217, 3140]",1
68.4,HierarchyAware,LenLog_1_20_1_20_15_10_3000.csv,20,10.0,15,25,10,1,1,20,13,20,65.0,0.5000000000000001,0.65,0.65,0.65,3.883753776550293,2.0388801097869873,2.0388801097869873,"[3141, 2620, 2407, 2372, 2317, 2112, 2003, 1943, 1905, 1565, 1505, 1219, 1173, 1157, 1041, 845, 654, 370, 260, 222]","[260, 1156, 1169, 1939, 1554, 2108, 1209, 3144, 1993, 222, 1495, 1894, 360]",2
68.5,HierarchyAware,LenLog_1_20_1_20_15_10_3000.csv,20,10.0,15,30,15,1,1,20,4,10,20.0,0.4666666666666667,0.4,0.2,0.26666666666666666,4.984898328781128,2.0388801097869873,2.0388801097869873,"[3141, 2620, 2407, 2372, 2317, 2112, 2003, 1943, 1905, 1565, 1505, 1219, 1173, 1157, 1041, 845, 654, 370, 260, 222]","[257, 1206, 219, 357]",1
69.0,HierarchyAware,LenLog_1_20_1_30_10_10_3000.csv,20,10.0,10,5,-5,1,1,30,2,10,6.666666666666667,1.0,0.2,0.06666666666666667,0.1,2.983311891555786,2.666938543319702,2.666938543319702,"[3160, 3108, 2987, 2893, 2804, 2707, 2477, 2425, 2352, 2096, 2081, 1903, 1783, 1765, 1109, 1098, 1076, 1034, 824, 773, 750, 733, 634, 572, 560, 507, 435, 393, 286, 226]","[773, 560]",1
69.1,HierarchyAware,LenLog_1_20_1_30_10_10_3000.csv,20,10.0,10,10,0,1,1,30,4,10,13.333333333333334,1.0,0.4,0.13333333333333333,0.2,3.8214378356933594,2.666938543319702,2.666938543319702,"[3160, 3108, 2987, 2893, 2804, 2707, 2477, 2425, 2352, 2096, 2081, 1903, 1783, 1765, 1109, 1098, 1076, 1034, 824, 773, 750, 733, 634, 572, 560, 507, 435, 393, 286, 226]","[773, 560, 1765, 1783]",1
69.2,HierarchyAware,LenLog_1_20_1_30_10_10_3000.csv,20,10.0,10,15,5,1,1,30,2,10,6.666666666666667,0.2857142857142857,0.2,0.06666666666666667,0.1,4.3033435344696045,2.666938543319702,2.666938543319702,"[3160, 3108, 2987, 2893, 2804, 2707, 2477, 2425, 2352, 2096, 2081, 1903, 1783, 1765, 1109, 1098, 1076, 1034, 824, 773, 750, 733, 634, 572, 560, 507, 435, 393, 286, 226]","[1760, 1778]",1
69.3,HierarchyAware,LenLog_1_20_1_30_10_10_3000.csv,20,10.0,10,20,10,1,1,30,6,10,20.0,0.3333333333333333,0.6,0.2,0.3,4.2472405433654785,2.666938543319702,2.666938543319702,"[3160, 3108, 2987, 2893, 2804, 2707, 2477, 2425, 2352, 2096, 2081, 1903, 1783, 1765, 1109, 1098, 1076, 1034, 824, 773, 750, 733, 634, 572, 560, 507, 435, 393, 286, 226]","[1043, 559, 1755, 1773, 625, 506]",1
69.4,HierarchyAware,LenLog_1_20_1_30_10_10_3000.csv,20,10.0,10,25,15,1,1,30,7,10,23.333333333333332,0.4404761904761904,0.7,0.23333333333333334,0.35,4.230516195297241,2.666938543319702,2.666938543319702,"[3160, 3108, 2987, 2893, 2804, 2707, 2477, 2425, 2352, 2096, 2081, 1903, 1783, 1765, 1109, 1098, 1076, 1034, 824, 773, 750, 733, 634, 572, 560, 507, 435, 393, 286, 226]","[2086, 2086, 562, 562, 2883, 1769, 501]",1
69.5,HierarchyAware,LenLog_1_20_1_30_10_10_3000.csv,20,10.0,10,30,20,1,1,30,6,10,20.0,0.5888888888888889,0.6,0.2,0.3,4.837939500808716,2.666938543319702,2.666938543319702,"[3160, 3108, 2987, 2893, 2804, 2707, 2477, 2425, 2352, 2096, 2081, 1903, 1783, 1765, 1109, 1098, 1076, 1034, 824, 773, 750, 733, 634, 572, 560, 507, 435, 393, 286, 226]","[2077, 2486, 559, 559, 1761, 501]",1
